customer_id,monthly_income,annual_income,monthly_expense,annual_expense,total_assets,total_debt,loan_balance,monthly_loan_payment,credit_score,past_overdue_count,target
C030113,2111955,25343460,1625630,19507560,80472507,7166950,3789466,50000,807,0,0
C030114,4621804,55461648,2745402,32944824,95094913,35125060,28657894,92436,815,0,0
C030115,2536665,30439980,1233585,14803020,285974079,25943124,13596244,297531,881,0,0
C030116,9173475,110081700,3952596,47431152,273351810,95763693,73084691,183470,842,0,0
C030117,5846193,70154316,4209257,50511084,77332693,70775771,52555223,419659,761,1,0
C030118,3316026,39792312,2246514,26958168,132909081,29584260,27694024,365334,885,0,0
C030119,6168344,74020128,4019119,48229428,188216176,83266743,48730646,218046,898,0,0
C030120,3952726,47432712,2776850,33322200,128662654,91439708,85293639,837709,683,1,0
C030121,3024049,36288588,1361349,16336188,68895499,12684804,12684804,142859,831,0,0
C030122,5218746,62624952,3139135,37669620,208918622,74359603,60533219,671654,752,0,0
C030123,5748777,68985324,3151127,37813524,239340058,59444187,33757867,595188,802,0,0
C030124,8174191,98090292,3901971,46823652,309076114,64779260,49784180,260967,751,0,0
C030125,4468464,53621568,1308174,15698088,102756656,25686346,16838429,536344,851,0,0
C030126,2051684,24620208,954321,11451852,132717586,18189141,16502704,329220,751,0,0
C030127,5774552,69294624,2993793,35925516,105300924,52621443,43801488,352032,790,0,0
C030128,3162246,37946952,2490892,29890704,98272895,20275499,13844466,232644,826,0,0
C030129,6079634,72955608,2331919,27983028,567855080,191166262,162218957,1300054,771,1,1
C030130,8558413,102700956,3523000,42276000,902583570,88257370,67290956,654162,859,0,0
C030131,4353760,52245120,3167395,38008740,383537684,58951346,47641484,425741,838,0,0
C030132,3225880,38710560,2547873,30574476,245408134,46677337,38037248,244881,717,0,0
C030133,2343094,28117128,2044660,24535920,192147210,16161717,16161717,148443,761,0,0
C030134,2806931,33683172,1642171,19706052,104813577,91785403,80244577,584838,789,0,0
C030135,3169821,38037852,2018178,24218136,226276561,61717536,61717536,521619,747,0,0
C030136,1954333,23451996,1102283,13227396,41285809,28527078,13069651,216304,780,0,0
C030137,4540581,54486972,2167256,26007072,145386406,19538474,19326293,554001,879,0,0
C030138,4000903,48010836,2588539,31062468,170871885,64091796,64091796,602271,830,0,0
C030139,6189231,74270772,2191810,26301720,334369298,50092814,32625909,416999,698,0,1
C030140,3575790,42909480,1872168,22466016,78473588,43812727,31621411,379155,876,0,0
C030141,2033793,24405516,1186643,14239716,65304705,8108443,8108443,50000,878,0,0
C030142,5794481,69533772,3800707,45608484,241655042,101832844,87358233,697367,751,0,0
C030143,3772549,45270588,1435485,17225820,114087135,82797963,78024249,597111,804,0,0
C030144,6971494,83657928,4624733,55496796,273329808,65932832,59643648,693874,822,0,0
C030145,5945757,71349084,3901845,46822140,171643323,96588647,79364664,756192,882,0,0
C030146,2634310,31611720,1405475,16865700,100703607,15372212,9302830,240249,694,0,0
C030147,3012493,36149916,1592206,19106472,371736075,48924408,40679396,297103,770,0,0
C030148,4617270,55407240,1389532,16674384,83151797,40795535,24425915,228345,782,0,0
C030149,2831757,33981084,1477563,17730756,475735176,13665893,13665893,233454,786,0,0
C030150,3060730,36728760,1529250,18351000,106816752,22608362,15382007,86786,785,0,0
C030151,3402647,40831764,2282599,27391188,78432989,55366946,43716869,303847,834,0,0
C030152,3210564,38526768,2227322,26727864,173996862,19998150,19998150,266618,789,0,0
C030153,2919569,35034828,1662032,19944384,235576008,19267423,19267423,175310,692,0,0
C030154,3044569,36534828,1733157,20797884,63349697,35113477,32452839,567646,785,0,0
C030155,5793066,69516792,3910755,46929060,292513002,89590889,33806944,434540,743,0,0
C030156,5355480,64265760,2006057,24072684,260089266,27308168,16984512,620298,776,0,0
C030157,2602708,31232496,1423009,17076108,170019711,47524129,47524129,414463,746,0,0
C030158,1800000,21600000,1169144,14029728,32495438,19562552,14634216,134384,798,0,0
C030159,3145301,37743612,1985623,23827476,140601018,20358242,19360649,275925,752,0,0
C030160,4471652,53659824,3125397,37504764,117400568,9687470,9687470,175044,805,0,0
C030161,3530405,42364860,2451907,29422884,89217114,113866170,93835433,652116,794,0,0
C030162,1800000,21600000,997867,11974404,302400000,18139958,11367322,168584,803,0,0
C030163,2347754,28173048,1434058,17208696,162585410,12327142,6946924,301656,682,0,0
C030164,4089718,49076616,2996888,35962656,68463297,33528435,33528435,266017,853,0,0
C030165,3412539,40950468,1434529,17214348,143222103,18183555,18183555,425223,851,0,0
C030166,4057345,48688140,2690293,32283516,134911819,33870988,33870988,416786,724,0,0
C030167,5857564,70290768,4331476,51977712,124220019,75124877,51952418,269240,869,0,0
C030168,6208050,74496600,4801251,57615012,243666568,63726682,58026663,1127153,699,0,0
C030169,5159924,61919088,1586134,19033608,262634755,51312597,46506160,271248,824,0,0
C030170,6656738,79880856,2874228,34490736,272981192,53808644,53808644,777275,823,0,0
C030171,2482272,29787264,1277346,15328152,122574489,74948578,74948578,617893,730,0,0
C030172,4773030,57276360,3189033,38268396,120035915,95425820,80481894,749730,765,0,0
C030173,4561325,54735900,3122366,37468392,495975753,145413459,135842595,1165793,688,0,1
C030174,6709548,80514576,3727822,44733864,170708095,71444270,38448924,512579,790,0,0
C030175,3040529,36486348,2525491,30305892,111011711,34973115,34973115,333925,688,0,0
C030176,7167598,86011176,4252379,51028548,85870030,120794156,120794156,642367,785,0,0
C030177,4273654,51283848,2140069,25680828,217321922,65684902,65684902,461445,818,0,0
C030178,4162058,49944696,2288789,27465468,54840983,23907614,23094353,315634,881,0,0
C030179,3184287,38211444,1329230,15950760,117381623,44466377,31549490,280642,861,0,0
C030180,4524843,54298116,1990792,23889504,209740412,15867516,15867516,106704,706,0,0
C030181,4161776,49941312,2458749,29504988,105222972,55397833,40460259,609056,744,0,0
C030182,2033853,24406236,778823,9345876,44173823,42456445,30343594,203878,806,0,0
C030183,4385945,52631340,1809316,21711792,717887344,65530074,55368223,383626,666,0,0
C030184,6347559,76170708,3708622,44503464,112860946,72176011,56297430,381246,838,1,0
C030185,8134989,97619868,5224265,62691180,228607774,91377853,82200107,895597,781,0,0
C030186,2595833,31149996,1746014,20952168,99452501,16942283,9824775,125296,780,0,1
C030187,4576475,54917700,2614544,31374528,58712331,40743614,26338756,129870,772,0,0
C030188,1800000,21600000,1071283,12855396,155731486,7651111,7651111,162296,835,0,0
C030189,6408983,76907796,2131531,25578372,587116994,22746741,22361142,266780,873,0,0
C030190,2686347,32236164,1265673,15188076,146385389,30992342,28944137,407705,823,0,0
C030191,4926605,59119260,1893902,22726824,329435073,28857550,28857550,390910,714,0,0
C030192,5620975,67451700,3174655,38095860,215706039,41404177,27728889,342865,795,0,0
C030193,2157510,25890120,1038292,12459504,120657234,32344956,27578118,265222,836,0,0
C030194,4377364,52528368,1861341,22336092,202956068,67507714,26354320,129537,820,0,0
C030195,4487285,53847420,2764039,33168468,241502850,21115012,21115012,541186,890,0,0
C030196,6758267,81099204,2279512,27354144,210980636,126487427,114858219,135165,757,1,0
C030197,11138208,133658496,6200968,74411616,1063534721,362075346,345848076,2302145,751,0,0
C030198,3432661,41191932,2274116,27289392,336613647,48032731,34341651,399783,807,0,1
C030199,2334825,28017900,1323092,15877104,54524820,77430423,72656925,535378,753,0,0
C030200,3299920,39599040,2212435,26549220,79952800,15953026,15953026,195568,829,0,0
C030201,4638112,55657344,2786078,33432936,258451869,35062647,33590838,135556,775,0,0
C030202,7088930,85067160,4280417,51365004,659309151,35716563,35716563,924574,688,0,0
C030203,4054010,48648120,2611232,31334784,106397971,39079551,16328057,293489,777,0,0
C030204,5028915,60346980,2076351,24916212,83768527,110137533,104800932,727449,838,0,1
C030205,5311442,63737304,4067381,48808572,69448717,51068301,22599605,384042,633,1,1
C030206,4610360,55324320,2612741,31352892,50753652,58272024,32046807,315047,878,0,0
C030207,4446046,53352552,2906578,34878936,484668423,82565501,48359593,504100,779,0,0
C030208,4234364,50812368,2650140,31801680,236692404,21524860,18451609,241164,825,0,0
C030209,3581920,42983040,2554301,30651612,206316100,61428229,52593475,434225,737,0,0
C030210,1800000,21600000,993492,11921904,24193677,12749593,12749593,111459,827,0,0
C030211,5541084,66493008,3916398,46996776,434908986,53134170,47089066,436609,693,0,0
C030212,4546634,54559608,2573617,30883404,155240949,52315016,32883618,194814,808,0,0
C030213,3909515,46914180,2829804,33957648,290384394,47420949,16536638,249708,782,0,0
C030214,2524236,30290832,1016813,12201756,152208542,24602756,21532158,392571,668,0,0
C030215,4281490,51377880,2381090,28573080,64858142,74373115,37984129,473451,774,0,0
C030216,6853113,82237356,3426475,41117700,353711240,24729793,24729793,460510,754,0,0
C030217,10957559,131490708,3600713,43208556,298743918,221890432,195682722,1845143,822,0,0
C030218,4482295,53787540,2147696,25772352,244715058,28563393,28563393,183144,743,0,0
C030219,6827790,81933480,4882258,58587096,224701268,67704276,67704276,851214,679,1,0
C030220,5195166,62341992,2928942,35147304,105042888,39564582,20273959,482020,784,0,0
C030221,4554407,54652884,1656090,19873080,168973300,14171667,13922000,91088,863,0,0
C030222,5397701,64772412,2744602,32935224,231404156,80876027,64159663,883520,894,0,0
C030223,4316920,51803040,2697845,32374140,590130646,63064813,25771945,331253,824,0,0
C030224,6210338,74524056,3562966,42755592,142485563,53588681,46463883,425755,807,0,0
C030225,6170490,74045880,4509783,54117396,114875223,76062938,55694408,589813,765,0,0
C030226,4644514,55734168,4112123,49345476,172419918,58105201,54739319,848701,672,1,0
C030227,5311291,63735492,3688705,44264460,313575884,83057311,76898813,517742,741,1,0
C030228,2863600,34363200,1137424,13649088,154219772,37516985,28772373,357963,788,0,0
C030229,4971252,59655024,3113626,37363512,339378130,37340264,26394101,609569,730,0,0
C030230,6285365,75424380,4767892,57214704,139769863,67420604,49181416,125707,702,0,0
C030231,5401208,64814496,3249771,38997252,178571621,64164551,51163521,399414,750,1,0
C030232,6501569,78018828,3837833,46053996,155889878,51762404,31796580,656762,767,0,0
C030233,8035780,96429360,4137251,49647012,473659181,27754121,27754121,332284,724,0,0
C030234,3026044,36312528,1433319,17199828,136242486,54372757,30323208,60521,793,0,0
C030235,4836920,58043040,3135731,37628772,105385945,54162841,40071303,366786,792,0,0
C030236,2357077,28284924,1852890,22234680,107861506,16017631,16017631,357000,726,0,0
C030237,2252541,27030492,882230,10586760,87504083,41630975,27463509,337799,837,0,0
C030238,2243692,26924304,1444406,17332872,101382606,9552114,9552114,137804,772,0,0
C030239,2385329,28623948,1707572,20490864,160895564,21791190,21676591,252796,716,0,0
C030240,4511956,54143472,2699602,32395224,180693283,53791017,41508437,440544,824,0,1
C030241,2870308,34443696,1700022,20400264,285650682,39554633,21597978,145430,747,0,0
C030242,7628288,91539456,3692407,44308884,232927483,95102377,90933807,1119876,866,0,0
C030243,5103002,61236024,2517458,30209496,230701336,131483318,131483318,995722,815,0,0
C030244,4152158,49825896,2915732,34988784,74844528,54097187,42194242,337414,804,0,0
C030245,5174485,62093820,2191992,26303904,165137016,77643197,77643197,655298,859,0,0
C030246,5580362,66964344,2859875,34318500,203101155,98864541,74968241,589337,824,0,0
C030247,2825858,33910296,1631363,19576356,73064182,54082293,54082293,539892,950,0,0
C030248,4288800,51465600,2316042,27792504,318389199,105396588,82801485,682106,825,0,0
C030249,2273553,27282636,1440520,17286240,167585570,19083471,16078395,157680,763,0,0
C030250,3121950,37463400,2203714,26444568,125142076,36589274,36589274,434112,745,0,0
C030251,3418581,41022972,1412434,16949208,109352151,34027841,28919750,229896,753,0,0
C030252,3921266,47055192,2138169,25658028,223399038,43033025,16022373,372304,825,0,0
C030253,3495287,41943444,2828560,33942720,306696995,53273400,49672402,533990,670,0,1
C030254,2350408,28204896,1438118,17257416,50977843,59506425,53974533,385627,812,0,0
C030255,4680839,56170068,3687925,44255100,128877963,66079437,55708143,754097,628,1,1
C030256,5193404,62320848,2838039,34056468,419903954,42020241,42020241,343898,827,0,0
C030257,3810836,45730032,2691145,32293740,91299256,24412830,24412830,76217,852,0,0
C030258,10957159,131485908,8566511,102798132,391351292,91330461,91330461,1229299,721,0,0
C030259,4399306,52791672,1471794,17661528,72601759,64051345,64051345,579324,762,0,0
C030260,2649858,31798296,1401048,16812576,95242734,57575388,35837691,440224,624,0,0
C030261,3509601,42115212,2380764,28569168,93122157,56367839,52196000,414923,741,0,0
C030262,4040252,48483024,1981871,23782452,128042939,26514760,12943847,113671,764,0,0
C030263,3069247,36830964,2000025,24000300,222323279,57133517,49856765,474854,829,0,0
C030264,4294952,51539424,3031910,36382920,255372404,21704540,21235236,168943,778,0,0
C030265,1911696,22940352,1673521,20082252,39143374,13432303,7520149,156748,699,1,0
C030266,3359753,40317036,2279784,27357408,123445163,30790360,26392010,170851,816,0,0
C030267,3850822,46209864,2824022,33888264,87541124,34743617,27094370,306034,832,0,0
C030268,6604609,79255308,1651152,19813824,149217514,74968445,58055236,850580,773,0,0
C030269,4118692,49424304,2485445,29825340,84665842,28240882,16498374,263137,694,1,0
C030270,4858716,58304592,3554299,42651588,190658685,46151346,19730224,441654,758,1,0
C030271,5578708,66944496,3819809,45837708,78644845,113189431,85172325,914267,716,0,0
C030272,2965203,35582436,969489,11633868,67560220,96030724,87913760,753477,737,0,0
C030273,4996322,59955864,3663909,43966908,410548214,143937052,114469828,1070023,621,0,1
C030274,3360732,40328784,2132655,25591860,211037825,60007693,60007693,358842,808,0,0
C030275,5158990,61907880,2500962,30011544,428079146,147498612,136478756,1171149,787,0,0
C030276,2331675,27980100,1295922,15551064,126890197,24971148,23523385,148579,859,0,0
C030277,3139181,37670172,2572999,30875988,251573371,14520425,10900232,318140,798,0,0
C030278,3079024,36948288,2114600,25375200,412638912,44378261,19803154,101495,706,0,0
C030279,3830207,45962484,2233253,26799036,113449006,33770078,21949825,232520,806,1,0
C030280,1800000,21600000,1245400,14944800,44824381,25574883,16757879,163862,775,0,0
C030281,8086988,97043856,3184033,38208396,1101260312,30102075,30102075,1009530,795,0,0
C030282,4800325,57603900,3733132,44797584,252978870,51058121,34646138,628916,762,0,0
C030283,1800000,21600000,1098116,13177392,112056374,25438021,15780615,145719,828,0,0
C030284,5109204,61310448,3411991,40943892,278952789,65414147,53132276,360801,747,0,0
C030285,4611690,55340280,1735923,20831076,219486235,139931802,97960310,868611,704,0,0
C030286,3385816,40629792,1743912,20926944,250080341,29057631,29057631,391292,754,0,0
C030287,8793353,105520236,7297580,87570960,170910119,121391878,121391878,502014,689,0,0
C030288,2154734,25856808,1012377,12148524,42649933,16284663,16284663,77103,787,0,0
C030289,2939509,35274108,2509928,30119136,493837512,23599155,15413659,225909,735,0,0
C030290,7262148,87145776,4611448,55337376,1001405082,133039998,133039998,1067642,870,0,0
C030291,4469952,53639424,2661657,31939884,99979402,56612285,25712957,227981,862,0,0
C030292,3812954,45755448,1663331,19959972,72873160,47550685,33147638,252858,737,0,0
C030293,3347873,40174476,1763011,21156132,279823370,39251127,39251127,310063,834,0,0
C030294,6726890,80722680,4249820,50997840,126836857,83369133,83369133,855899,669,0,0
C030295,7457163,89485956,5179447,62153364,382408733,111141046,92178728,852903,762,0,0
C030296,3304630,39655560,2602785,31233420,196674484,55137841,40991343,427008,676,0,0
C030297,1800000,21600000,1121178,13454136,107440878,33419583,19728312,201804,696,0,1
C030298,6762673,81152076,3426372,41116464,487187869,57179875,16537245,301479,825,0,0
C030299,4240303,50883636,2228716,26744592,78122162,91860477,68807928,646133,772,2,0
C030300,4336481,52037772,2666812,32001744,223636291,103521907,81531681,881627,718,0,0
C030301,4051763,48621156,2788283,33459396,281278365,5325346,5325346,81035,807,0,0
C030302,5644153,67729836,3423371,41080452,458791408,38633636,26127930,386299,727,0,0
C030303,3022455,36269460,1912247,22946964,99910747,26876970,13677597,227200,804,0,0
C030304,3709812,44517744,1820936,21851232,194473969,38980962,38980962,277454,857,0,0
C030305,4630518,55566216,2548912,30586944,397740228,48331110,40084843,92610,755,0,0
C030306,3370560,40446720,2785031,33420372,81732957,12134045,12134045,252982,694,0,0
C030307,2590933,31091196,1172036,14064432,78381493,32677424,29034929,272810,878,0,0
C030308,6223237,74678844,5717804,68613648,136090182,75693001,75693001,687863,766,0,0
C030309,4929298,59151576,3254577,39054924,148203560,28369121,23174569,670368,827,0,0
C030310,6061132,72733584,3939770,47277240,226755491,89723881,88703328,873449,757,0,0
C030311,4054622,48655464,2897373,34768476,340849839,81746635,72444448,426660,772,0,0
C030312,1800000,21600000,1091778,13101336,52258326,27306320,13007724,143697,807,0,0
C030313,5053479,60641748,3266941,39203292,445111503,22942116,12551867,570026,737,0,0
C030314,3446362,41356344,1662680,19952160,241840512,38620446,38620446,346485,840,0,0
C030315,4694505,56334060,4164959,49979508,74300604,65258382,43256820,581911,766,0,0
C030316,3066338,36796056,2557138,30685656,352594962,72013969,46226923,492610,681,0,0
C030317,4201364,50416368,2736352,32836224,199372266,93355663,81164517,574388,798,0,0
C030318,1800000,21600000,1032862,12394344,30205343,24453876,20824410,342898,729,0,1
C030319,4069787,48837444,2534629,30415548,154456823,232459830,194040030,1413884,620,0,1
C030320,5577114,66925368,2692908,32314896,782405889,12264104,12082184,318178,931,0,0
C030321,3760522,45126264,1736885,20842620,68322262,93678443,93678443,651653,708,0,0
C030322,4300259,51603108,2614423,31373076,583287546,65296672,65296672,486810,845,0,0
C030323,4198674,50384088,1784970,21419640,101293463,94350287,94172824,669864,775,0,0
C030324,5050139,60601668,2793196,33518352,184111345,67999254,61902937,746750,836,0,0
C030325,1800000,21600000,1219956,14639472,21884319,100300529,97200000,670426,610,0,1
C030326,4458539,53502468,2882797,34593564,23532086,30354333,30354333,236116,772,0,0
C030327,7458752,89505024,5894636,70735632,240785807,97622085,94845415,706044,787,0,0
C030328,2867329,34407948,1106065,13272780,120289154,92446946,89723194,594549,774,0,0
C030329,2878937,34547244,2006170,24074040,295750558,74853230,69256231,473775,797,0,0
C030330,4871191,58454292,4404628,52855536,63378660,49924453,41794809,579598,700,2,1
C030331,2958389,35500668,1422177,17066124,60154011,27636485,18081518,193317,801,0,0
C030332,4464185,53570220,2327758,27933096,72501547,21714103,21714103,89284,888,1,0
C030333,3741271,44895252,1994508,23934096,549495457,24283662,18662575,248652,790,0,0
C030334,5599502,67194024,2202929,26435148,348846492,80604912,51810105,711153,731,1,0
C030335,10056085,120673020,5767499,69209988,617401660,173022544,140995151,1272273,816,1,0
C030336,3132621,37591452,1297629,15571548,323363062,54801989,47021693,198138,809,0,0
C030337,6092620,73111440,5363534,64362408,87287998,60764838,60764838,624459,699,0,0
