customer_id,monthly_income,annual_income,monthly_expense,annual_expense,total_assets,total_debt,loan_balance,monthly_loan_payment,credit_score,past_overdue_count,target
C060040,3239249,38870988,2219583,26634996,182946128,33820592,18026274,423116,838,0,1
C060041,3251193,39014316,1132992,13595904,421235415,51918983,49487570,505233,798,0,0
C060042,3249090,38989080,1841594,22099128,495437785,28157764,26332968,201928,823,0,0
C060043,6469095,77629140,3543736,42524832,160989131,71740130,48348617,319671,815,0,0
C060044,4489247,53870964,1855949,22271388,292935781,53409636,52353221,469180,825,0,0
C060045,3417990,41015880,1591659,19099908,151520738,42179846,35797349,195228,834,1,0
C060046,5500700,66008400,3652341,43828092,316087668,76069886,63184398,518858,734,0,0
C060047,6494810,77937720,2993105,35917260,514204506,51166093,45087885,257292,759,0,0
C060048,3900025,46800300,1187005,14244060,51410664,43517708,31754139,117160,825,0,0
C060049,3648326,43779912,2353201,28238412,184826268,31205512,31205512,533209,720,1,0
C060050,1810300,21723600,1111688,13340256,147461263,31590680,25141772,188120,716,0,0
C060051,2360025,28320300,1227702,14732424,56795012,23564685,15915704,181907,816,0,0
C060052,3757683,45092196,2425486,29105832,352511552,24777255,20372959,101861,832,0,0
C060053,4598633,55183596,2743543,32922516,136774969,26119681,21771154,159689,771,0,0
C060054,5062355,60748260,3696488,44357856,99288756,108037112,93072669,841745,768,0,0
C060055,2477109,29725308,1304060,15648720,51044005,55942787,55070843,189920,775,0,0
C060056,2585812,31029744,1229956,14759472,64680898,30695757,20112878,267728,847,0,0
C060057,3296210,39554520,2009520,24114240,101186826,26299793,17122309,459987,734,0,0
C060058,1941608,23299296,1498191,17978292,83740836,16448854,16448854,181752,779,0,0
C060059,4388858,52666296,2834733,34016796,35752792,69295183,47670305,665760,800,0,0
C060060,3280177,39362124,1416346,16996152,218209336,74739836,55879110,421937,723,0,0
C060061,1873941,22487292,1013500,12162000,28756329,38874715,32534442,199745,781,1,0
C060062,2321178,27854136,2156179,25874148,138551638,28986511,15358891,203000,602,1,1
C060063,3855113,46261356,1840854,22090248,401887711,88761447,74738592,379970,748,1,0
C060064,4820561,57846732,2754934,33059208,149080122,118537467,89108428,652902,907,0,0
C060065,4066822,48801864,2623551,31482612,410688853,43622942,24422736,533462,815,0,0
C060066,2858083,34296996,1729918,20759016,122944107,39900793,37915791,437714,718,0,0
C060067,3441280,41295360,1868916,22426992,76487336,21953119,21953119,307834,776,0,0
C060068,8126049,97512588,4662079,55944948,1365176232,61490148,41540193,480586,812,0,0
C060069,2104386,25252632,1533825,18405900,81615396,22171973,14011506,146852,827,0,0
C060070,2937128,35245536,1932867,23194404,129890112,27598959,18105139,512243,830,0,0
C060071,2857973,34295676,1079119,12949428,57035994,27529147,18043307,246500,747,0,0
C060072,4247878,50974536,2699758,32397096,103414318,102738008,101858686,1005517,717,1,0
C060073,5080192,60962304,2661917,31943004,300517431,61236103,61236103,700962,785,0,0
C060074,5340034,64080408,4442394,53308728,170242997,42988148,31908891,425819,814,0,0
C060075,4254130,51049560,2861923,34343076,202052452,41311116,27294610,501422,712,0,0
C060076,9336292,112035504,7866662,94399944,211669525,58696616,58696616,1191192,783,0,0
C060077,1821043,21852516,1414685,16976220,54719270,22933579,12355698,111763,879,0,0
C060078,5246285,62955420,3592004,43104048,281723460,45338812,43434032,638837,798,0,0
C060079,5073551,60882612,3618451,43421412,233115199,91647325,83821156,800676,782,1,0
C060080,6930943,83171316,2811425,33737100,412667497,226808495,217445820,1854591,744,0,1
C060081,3132853,37594236,1995482,23945784,45780358,35067548,27879291,145538,833,0,0
C060082,2338569,28062828,1273210,15278520,86265946,72921833,63398545,611307,664,0,0
C060083,4643947,55727364,3803082,45636984,419425401,50573156,31528112,411447,730,0,0
C060084,5414277,64971324,2747668,32972016,480048222,193838280,152381319,1280178,694,0,0
C060085,10377328,124527936,6887126,82645512,1607897465,107008728,107008728,950945,804,0,0
C060086,2416408,28996896,1651648,19819776,77389396,47047466,38542631,461571,714,0,0
C060087,2655958,31871496,1665466,19985592,63109670,39074849,33039473,562872,703,0,1
C060088,4808158,57697896,3729500,44754000,139239413,94482634,60106455,544527,786,0,0
C060089,4383965,52607580,2877678,34532136,157958514,110801283,110257022,1046575,695,0,1
C060090,4913960,58967520,2481826,29781912,163415755,58174157,35550427,524973,852,0,0
C060091,2162624,25951488,1279556,15354672,320361690,37037868,36324870,335512,737,1,0
C060092,3834525,46014300,3255258,39063096,103162045,51164974,51164974,456917,797,0,0
C060093,2863892,34366704,1682187,20186244,185061501,26481693,17711062,253688,822,0,0
C060094,5143633,61723596,3117634,37411608,388550857,93714167,57332670,373994,847,0,0
C060095,3825568,45906816,2428609,29143308,75949541,143910132,120064610,1032498,636,0,1
C060096,2906956,34883472,1296651,15559812,257663984,22262493,22262493,338405,846,0,0
C060097,6537582,78450984,3213214,38558568,74022595,43007890,21610298,575408,808,0,0
C060098,4299600,51595200,2770117,33241404,126388795,13083368,9624174,104279,727,0,0
C060099,3086277,37035324,1896299,22755588,143502474,16661041,16661041,143639,761,0,0
C060100,8487609,101851308,4167017,50004204,275237383,83371368,53792456,851375,791,0,0
C060101,2464951,29579412,959036,11508432,88085062,13948892,6951030,101089,847,0,0
C060102,5562511,66750132,3842022,46104264,45527239,145323455,138007545,693722,748,0,0
C060103,3785705,45428460,2061562,24738744,635998440,24653007,10605820,232398,840,0,0
C060104,4234669,50816028,2354954,28259448,145503068,227275759,198254170,1583959,531,4,1
C060105,7781321,93375852,3747173,44966076,162650706,104976193,91505802,1140450,764,0,0
C060106,7047444,84569328,4823141,57877692,130805101,76984248,23070985,416006,759,0,0
C060107,8654010,103848120,6893447,82721364,95115221,135078831,97554923,926124,671,0,1
C060108,8162635,97951620,3724251,44691012,328019786,173410714,167627920,1293519,680,0,0
C060109,5779288,69351456,4168416,50020992,717841271,17287625,17287625,495571,891,1,0
C060110,4483068,53796816,1698717,20384604,98953666,65506565,49872347,315230,870,0,0
C060111,3313326,39759912,1514346,18172152,241426302,106188024,83902106,683701,725,0,0
C060112,4115284,49383408,1959529,23514348,76704598,70629393,70629393,527058,793,0,0
C060113,6705404,80464848,2792933,33515196,888955508,101946320,34729489,217460,782,0,0
C060114,3131576,37578912,2292930,27515160,319237297,30352088,22627313,344159,687,0,0
C060115,9873414,118480968,3983586,47803032,559063094,97395694,81762044,547487,812,0,0
C060116,6115660,73387920,2804422,33653064,217654324,87024285,64534223,659359,842,0,0
C060117,5233834,62806008,3423539,41082468,162912014,53312475,41222931,208735,735,0,0
C060118,4821231,57854772,3711191,44534292,51492052,139242471,90304667,652217,802,0,0
C060119,11336786,136041432,8696351,104356212,497255602,173946789,142883994,1593984,775,0,0
C060120,4018037,48216444,2434209,29210508,153978799,44623866,31688374,191367,848,0,0
C060121,1800000,21600000,1300620,15607440,75428988,12209526,12209526,165527,773,0,0
C060122,2867744,34412928,1091541,13098492,481780992,19133484,14870031,276145,867,0,0
C060123,9207801,110493612,4449159,53389908,247266899,63203036,40722573,407327,838,0,0
C060124,2745355,32944260,1309018,15708216,134096469,31454356,18848988,194748,781,0,0
C060125,3047123,36565476,1557535,18690420,175599570,60271259,42526090,422680,697,1,0
C060126,6120534,73446408,4396105,52753260,435427995,77271073,34526051,738355,699,2,0
C060127,5096141,61153692,2577478,30929736,147702129,116244644,93284074,613700,784,0,0
C060128,7961029,95532348,5722100,68665200,189443588,110939331,61580939,481211,804,0,0
C060129,6031316,72375792,4959696,59516352,475103917,113835549,109878440,1066813,719,0,0
C060130,3208641,38503692,1642659,19711908,539051688,39280379,39280379,447752,786,1,1
C060131,6848082,82176984,4655046,55860552,529236358,48314668,19872823,234902,753,0,0
C060132,1897115,22765380,1446902,17362824,63775342,13992588,8967659,108221,664,0,0
C060133,1800000,21600000,1014821,12177852,147869567,21386928,13554707,243938,793,0,0
C060134,3041873,36502476,1873805,22485660,57780585,7642736,7642736,227647,796,0,0
C060135,9653917,115847004,6512368,78148416,859508398,139073174,135671890,1229421,861,0,0
C060136,3443567,41322804,2309512,27714144,578519256,17503209,16213432,68871,839,0,0
C060137,7337794,88053528,4245037,50940444,1232749392,125735453,93315028,685715,812,1,0
C060138,5346272,64155264,3074057,36888684,180801876,142247323,129196212,919049,793,0,0
C060139,2666893,32002716,1498365,17980380,255397455,45210492,45210492,240341,848,0,0
C060140,4915987,58991844,2941970,35303640,105379102,188021061,161804422,1013096,660,0,1
C060141,2499017,29988204,1210640,14527680,34875787,22170537,15751221,305255,770,0,0
C060142,2345718,28148616,1696854,20362248,32172030,43844562,34185537,360465,768,0,0
C060143,3642591,43711092,2065200,24782400,93002322,116215208,114964838,764450,794,0,0
C060144,3326030,39912360,1886206,22634472,264070607,39759741,36619258,267677,924,0,0
C060145,4378865,52546380,3436756,41241072,141436390,68550128,58431759,970850,700,0,0
C060146,3010489,36125868,1941231,23294772,111826564,32632079,24048903,296898,760,0,0
C060147,8633613,103603356,5381242,64574904,243525811,196424387,184082870,1394613,752,0,0
C060148,6524655,78295860,1631164,19573968,750950694,145622494,141965798,1547357,835,0,0
C060149,3435402,41224824,2494231,29930772,83158491,32938937,25388202,264410,800,0,0
C060150,4569906,54838872,3095470,37145640,230125265,37196096,37196096,530722,775,0,0
C060151,2987014,35844168,2182447,26189364,373534034,15551360,5607691,60390,789,0,1
C060152,4722559,56670708,3096890,37162680,438293583,162439551,129783309,1504309,649,1,1
C060153,2105013,25260156,1030033,12360396,69220812,27312546,15772175,212836,797,0,0
C060154,10891552,130698624,3684516,44214192,402617107,83674399,39053491,642547,828,0,0
C060155,3026781,36321372,2018016,24216192,114048491,54250889,54231387,422176,739,0,0
C060156,4969979,59639748,2389374,28672488,385832468,54064714,34870442,647712,765,0,0
C060157,2686707,32240484,1778980,21347760,129720674,41259766,38285634,306322,731,0,0
C060158,4213631,50563572,1951900,23422800,338868178,26603966,26603966,297410,791,0,1
C060159,2277194,27326328,1153763,13845156,32579276,13727540,13727540,73002,894,0,0
C060160,3841475,46097700,1693810,20325720,258432400,33633347,10881884,295580,796,0,0
C060161,1800000,21600000,1285539,15426468,51441187,9904432,9904432,68829,754,0,0
C060162,2691442,32297304,1097421,13169052,105292088,30959540,24227454,305152,744,1,0
C060163,7147304,85767648,3015454,36185448,1200747072,45785844,45785844,314062,802,0,0
C060164,6715161,80581932,3459350,41512200,85466348,24222279,6446555,260663,810,0,0
C060165,5824731,69896772,3690634,44287608,270275645,129543432,98292719,654939,882,0,0
C060166,2768381,33220572,1742564,20910768,155488769,15169330,15169330,226423,721,1,0
C060167,1912331,22947972,1302249,15626988,143023216,13540957,4228311,95509,762,0,0
C060168,2491982,29903784,1392799,16713588,184073610,11819356,7021968,64921,803,0,0
C060169,3305819,39669828,2198035,26376420,131339426,26639768,12992902,165589,764,0,0
C060170,2379001,28548012,1458307,17499684,254333767,47694304,45034261,397291,779,0,0
C060171,3610143,43321716,2625514,31506168,66850955,52230373,29955253,380973,740,0,0
C060172,6806722,81680664,5836968,70043616,509032347,84817718,69277564,652910,815,0,0
C060173,6955264,83463168,2921507,35058084,1046203118,97105764,83053738,868229,768,0,0
C060174,3624376,43492512,935006,11220072,107257367,39095687,23737252,330825,890,0,0
C060175,2905799,34869588,2210053,26520636,172001723,63272718,50289944,705740,741,0,0
C060176,3520122,42241464,2515647,30187764,138243924,67040530,52951387,317069,822,0,0
C060177,4227255,50727060,3034461,36413532,146830703,38153501,24839474,429592,707,1,0
C060178,11440793,137289516,8729724,104756688,367653441,90863772,50716868,1028300,763,0,0
C060179,5661534,67938408,2125143,25501716,405999131,53577069,42859113,617218,786,0,0
C060180,3801190,45614280,2794713,33536556,115493206,48913937,28383796,595147,627,0,0
C060181,5860080,70320960,4174209,50090508,210896070,63948535,52354522,477332,810,1,0
C060182,4367732,52412784,2664111,31969332,88753351,54982800,45138965,435785,787,1,1
C060183,3004506,36054072,1319575,15834900,72717344,22335608,14279918,60090,861,0,0
C060184,4058266,48699192,1856626,22279512,536729971,17219022,17219022,315556,824,0,0
C060185,7411163,88933956,4723649,56683788,329013239,83342333,83342333,724892,723,0,0
C060186,2443113,29317356,1437088,17245056,117397840,27187084,21592003,369120,697,0,0
C060187,7795325,93543900,4193229,50318748,1309614600,21243797,12870692,155907,746,1,0
C060188,4015487,48185844,2672899,32074788,158350813,61489248,39892382,367685,810,0,0
C060189,2919344,35032128,1951517,23418204,86199999,35926210,24888763,396276,784,0,0
C060190,2348348,28180176,1195308,14343696,39163561,26021700,14974998,273224,732,0,0
C060191,4688687,56264244,2758564,33102768,160454449,51295176,42054029,351949,833,0,0
C060192,2290150,27481800,1198741,14384892,53413292,28372386,28372386,178680,746,0,0
C060193,2209020,26508240,1536304,18435648,172510178,19198913,16745583,206693,727,0,0
C060194,3182518,38190216,1662888,19954656,77693730,42376757,33017225,258509,841,0,0
C060195,6085264,73023168,4494268,53931216,132952961,87053908,61008809,327609,749,0,0
C060196,4325323,51903876,3483093,41797116,158704391,77547109,77547109,792167,765,0,0
C060197,6151555,73818660,4020074,48240888,501640248,53299005,26787819,265022,725,0,0
C060198,3916512,46998144,2050502,24606024,238633287,88646040,87287339,531238,749,1,0
C060199,3590122,43081464,2679459,32153508,134161238,36070235,36070235,397599,683,1,1
C060200,5251184,63014208,3559282,42711384,214938168,26475320,25484287,270096,790,0,0
C060201,3717311,44607732,1794433,21533196,363671827,33409525,21040456,205198,811,0,0
C060202,12000000,144000000,5186056,62232672,601761098,93843920,78372242,863856,841,0,0
C060203,4829392,57952704,3533569,42402828,58840994,81092928,68538095,521137,738,0,0
C060204,3063660,36763920,1916754,23001048,355663666,33313864,25945486,188854,775,0,0
C060205,3874944,46499328,2194956,26339472,231702859,198986648,184915810,1258167,732,0,0
C060206,3268304,39219648,1316100,15793200,461385138,31855267,31855267,383599,828,0,0
C060207,6187681,74252172,4559505,54714060,178784847,61870756,37452075,382917,781,0,0
C060208,7133768,85605216,3428285,41139420,167251102,44124930,36028170,785968,754,0,0
C060209,9377129,112525548,3699528,44394336,455649702,109418056,100147167,1315560,804,1,0
C060210,5401178,64814136,2929379,35152548,460914614,68542637,58483325,493133,719,0,0
C060211,4090626,49087512,2230763,26769156,410207999,26826022,26826022,449777,814,0,1
C060212,5313439,63761268,2953787,35445444,411404602,193249336,187932757,994328,775,0,0
C060213,3170806,38049672,2244001,26928012,53485367,62038704,50904941,419754,830,0,0
C060214,2564529,30774348,1604804,19257648,135240379,32199660,21326892,145096,774,0,0
C060215,8024052,96288624,5896614,70759368,265779559,163849133,148166645,879087,734,0,0
C060216,3421241,41054892,1999429,23993148,94682422,22793635,22793635,536729,803,1,0
C060217,4931270,59175240,2094012,25128144,212908830,65410059,49295095,759041,860,0,0
C060218,5874812,70497744,3543092,42517104,380505989,54354716,49886423,310650,820,0,0
C060219,3981655,47779860,2768276,33219312,208618982,20793323,20793323,378190,849,0,0
C060220,2719323,32631876,2545336,30544032,82204777,71279664,64632167,578139,768,0,0
C060221,4067496,48809952,2184096,26209152,250844595,95557743,76317034,501796,847,0,0
C060222,2970503,35646036,2184487,26213844,59057925,26433905,13897444,194259,744,0,0
C060223,6951228,83414736,3229127,38749524,386106051,180269008,165822005,983774,863,0,0
C060224,9606829,115281948,3542796,42513552,224496457,148625482,128440223,935379,761,0,0
C060225,3262497,39149964,2166386,25996632,92424537,44148500,31188832,347453,697,0,0
C060226,5382387,64588644,3108647,37303764,281941270,37186625,35535778,497491,771,0,0
C060227,6802155,81625860,3808609,45703308,124987290,118611649,115134250,951635,824,0,0
C060228,7827348,93928176,5901745,70820940,169880145,79300042,29083755,650178,785,0,0
C060229,5630961,67571532,2427769,29133228,946001448,63982379,26088118,295538,822,0,0
C060230,4512668,54152016,3018955,36227460,46923337,47974249,25056404,90253,778,0,0
C060231,5702237,68426844,3171203,38054436,207877839,69626106,47850752,253806,910,0,0
C060232,2056934,24683208,1018686,12224232,170219636,17558850,14449768,129742,857,0,0
C060233,3687082,44244984,2535811,30429732,213537943,60166933,52174214,416707,803,0,0
C060234,1800000,21600000,967393,11608716,42433330,20451397,12579421,169562,727,0,1
C060235,2705357,32464284,1392622,16711464,85672875,22122513,20371686,365353,833,0,0
C060236,1800000,21600000,1261970,15143640,83929468,49974656,45628941,470728,752,0,0
C060237,2280114,27361368,1124842,13498104,114788920,25847275,25847275,217086,790,0,0
C060238,3390670,40688040,2043516,24522192,179021936,47134768,41867777,312006,863,0,0
C060239,2199274,26391288,1521513,18258156,96405103,39465877,35034580,325689,738,0,0
C060240,4463032,53556384,3118189,37418268,170563689,45518060,41229835,233864,790,0,0
C060241,2391868,28702416,1804380,21652560,166625161,29959486,23610092,69802,776,0,0
C060242,3697475,44369700,2472203,29666436,149101579,115012847,108506326,862520,774,0,0
C060243,7927889,95134668,5358219,64298628,90878336,59249961,15954850,575886,709,0,0
C060244,3267817,39213804,2169012,26028144,41349703,14185470,9167107,173001,782,0,0
C060245,9059002,108708024,5350179,64202148,491155604,80206595,80206595,742274,746,1,0
C060246,2291958,27503496,1432988,17195856,112119644,13932183,11653271,88399,813,0,0
C060247,3574958,42899496,1781276,21375312,600592944,97771776,97771776,785532,723,0,1
C060248,3466575,41598900,1898327,22779924,582384600,23316428,23316428,232668,856,0,0
C060249,3942796,47313552,2746175,32954100,258140631,22854792,20356965,225848,784,0,1
C060250,4565342,54784104,2838791,34065492,65520671,60734834,60734834,644315,818,0,0
C060251,2926883,35122596,2117270,25407240,102358061,48702979,40662264,283665,712,0,0
C060252,3274819,39297828,1473454,17681448,238819486,176840226,176840226,1058295,730,0,0
C060253,4786346,57436152,3066731,36800772,246185125,56398341,47927041,220276,709,0,1
C060254,3271103,39253236,1515652,18187824,109387208,68225178,49887333,550711,801,0,0
C060255,6046248,72554976,3588256,43059072,158081982,61284927,57006173,452429,762,1,1
C060256,4045230,48542760,2278611,27343332,305631174,25754197,25754197,301718,842,0,0
C060257,5577005,66924060,3027545,36330540,209008129,38274948,27108064,427492,809,0,0
C060258,1981570,23778840,1085099,13021188,79930775,16063487,12753676,64468,705,0,0
C060259,3204460,38453520,1614447,19373364,201709351,133291608,128411659,1082530,632,0,0
C060260,6132224,73586688,4898123,58777476,232795246,28325976,25588067,122644,766,0,0
C060261,4264833,51177996,2417976,29015712,171833683,43047970,43047970,398134,813,0,0
C060262,6827219,81926628,3296006,39552072,220100852,41528453,31178434,477062,776,0,0
C060263,10607607,127291284,7169817,86037804,256011874,93818804,59861859,837704,732,0,0
C060264,6083508,73002096,2817002,33804024,165193326,39818982,21680446,376095,822,0,0
C060265,7436396,89236752,3541400,42496800,348136595,86618797,75979545,844497,805,0,0
C060266,3383058,40596696,1485883,17830596,218120961,23185223,23185223,246352,750,1,0
C060267,5026777,60321324,3160238,37922856,415159368,32051657,18230938,100536,814,0,0
C060268,6210254,74523048,3979324,47751888,352616178,51155007,30425638,404957,770,0,0
C060269,4794048,57528576,3199705,38396460,116924239,33574920,27337257,397507,855,0,1
C060270,3979573,47754876,3351662,40219944,131570045,122043437,120074171,877473,685,0,0
C060271,3968133,47617596,2358001,28296012,137273154,36414566,24256071,197413,808,0,0
C060272,2142064,25704768,1172834,14074008,139065039,97978172,90682151,665239,828,0,0
C060273,2903326,34839912,1380419,16565028,135901255,26255884,8212223,189808,757,0,0
C060274,5008770,60105240,2731979,32783748,315613451,271018730,270473580,1902569,705,0,1
C060275,5188600,62263200,4511069,54132828,327754281,55659762,33863265,103772,713,0,0
C060276,2608208,31298496,652052,7824624,43342854,77314547,77314547,518002,830,0,0
C060277,4887473,58649676,2702433,32429196,156591637,109455771,104066613,614085,758,0,0
C060278,7533747,90404964,3459075,41508900,186107368,116170388,59239877,150675,795,0,0
C060279,6357515,76290180,3982523,47790276,231844609,48490580,46301412,346262,779,0,0
C060280,4345871,52150452,2089128,25069536,107336097,48389523,37841362,397929,753,0,0
C060281,6415615,76987380,3340227,40082724,699223166,72254445,36259818,769368,761,0,0
C060282,2499338,29992056,1446840,17362080,106573685,8330089,7928355,106975,840,1,0
C060283,7716091,92593092,5708925,68507100,334009802,83155062,66182082,838355,823,0,0
C060284,3366700,40400400,2116967,25403604,63907734,53252531,51918561,281443,765,0,0
C060285,2871565,34458780,1259366,15112392,199890610,58806833,58806833,333006,842,0,0
C060286,4256922,51083064,2836756,34041072,200658504,75449425,75449425,697999,714,1,0
C060287,5181931,62183172,4168721,50024652,96504252,33741196,21430156,573847,784,1,0
C060288,3058957,36707484,1368222,16418664,44454285,153581058,153581058,1067292,817,0,0
C060289,3098558,37182696,1770195,21242340,211776241,49424672,32899235,230207,711,0,0
C060290,2882261,34587132,1215661,14587932,85476835,53613394,25913201,380676,773,0,0
C060291,11585222,139022664,7480712,89768544,1138118544,264590019,250211450,1757404,734,0,0
C060292,4707790,56493480,3509225,42110700,599955211,41616839,25550420,364389,810,0,1
C060293,3361540,40338480,3150044,37800528,95418665,152033746,143575992,1017939,644,0,1
C060294,4007644,48091728,1743562,20922744,81770314,25308107,18581501,284042,868,0,0
C060295,3039940,36479280,1854618,22255416,88496031,34870899,16594333,132657,895,0,0
C060296,3918231,47018772,1948649,23383788,121769760,45388022,30706675,324770,854,0,0
C060297,2176470,26117640,1344112,16129344,126722625,25642258,19110157,107070,836,0,0
C060298,6036953,72443436,3273634,39283608,235930498,68194369,48983358,250880,782,0,0
C060299,7451040,89412480,4401358,52816296,735644373,140692209,103204175,381442,806,0,0
C060300,4222061,50664732,3063418,36761016,474010473,44017088,26962243,95482,840,0,0
C060301,4226018,50712216,2479332,29751984,111302117,63789760,33378921,464851,781,1,0
C060302,1815768,21789216,1017003,12204036,200550131,28406031,22392670,217540,744,0,0
C060303,2566462,30797544,1163396,13960752,119951489,63369533,55165255,324925,711,0,0
C060304,5488334,65860008,2520655,30247860,200148119,92227471,75453382,654898,842,0,0
C060305,2063380,24760560,938583,11262996,286084199,39567866,33233996,241627,770,0,0
C060306,5890150,70681800,2775460,33305520,127751695,33215039,19298577,267217,778,0,0
C060307,8418656,101023872,5397457,64769484,106872767,290925643,259218742,1727491,670,0,1
C060308,2789724,33476688,1975196,23702352,235303102,72963886,62424643,525543,798,0,0
C060309,3515935,42191220,2056540,24678480,590677080,100078211,100078211,794332,747,0,0
C060310,4272976,51275712,2759341,33112092,224755386,42694176,29950377,499603,720,0,0
C060311,6117152,73405824,4592776,55113312,54701144,50323471,19945835,253579,774,1,0
C060312,3483840,41806080,2380620,28567440,101762618,82249562,69749553,705600,598,3,1
C060313,4468405,53620860,2258075,27096900,101838852,52099649,29615087,549457,783,0,0
C060314,6460338,77524056,4364996,52379952,314938729,171018081,142189710,974729,804,0,0
C060315,2719066,32628792,1548159,18577908,169458433,53614997,53614997,258323,798,0,0
C060316,4807743,57692916,2602978,31235736,98098217,46525027,42877913,96155,827,0,0
C060317,5479906,65758872,2529551,30354612,331572530,50728479,42205000,381128,851,0,0
C060318,5977212,71726544,3799104,45589248,643081596,168106728,121884589,1241292,701,0,0
C060319,3119619,37435428,2858036,34296432,120902199,59562641,32995403,368699,715,0,1
C060320,6923583,83082996,5114159,61369908,248104186,39656393,30388078,666454,768,0,0
C060321,3637487,43649844,2448288,29379456,172124112,93202100,79229205,527322,765,0,0
C060322,3882240,46586880,1444337,17332044,197693067,17944296,16072334,218398,797,0,0
C060323,5331872,63982464,1610945,19331340,295251735,79554024,56994357,270810,767,0,0
C060324,5583781,67005372,3598593,43183116,118400676,69420464,38210012,464715,812,0,0
C060325,5865965,70391580,3571901,42862812,342432650,54024160,25234897,528804,821,0,0
C060326,4586760,55041120,3417569,41010828,309595518,71026220,54819537,287780,779,0,0
C060327,2333515,28002180,1374177,16490124,22722091,39047997,36014406,253099,721,0,0
C060328,3409790,40917480,2075250,24903000,235729641,26225278,9583118,550478,750,0,0
C060329,6377464,76529568,3057989,36695868,211786796,52103920,52103920,449874,771,1,0
C060330,7578808,90945696,4174505,50094060,890325770,78935543,47745865,944770,801,0,0
C060331,2259594,27115128,1252323,15027876,114017351,57045504,50416968,351391,760,0,0
C060332,2360312,28323744,1833634,22003608,90247713,56703077,43085904,239207,779,0,0
C060333,4794323,57531876,3151445,37817340,73084115,104224767,94999846,1022056,803,0,1
C060334,3205795,38469540,1862607,22351284,51374724,53927571,43778957,654608,737,0,0
C060335,2045850,24550200,1207334,14488008,83052088,39768313,29884203,199985,814,0,0
C060336,3737047,44844564,1133856,13606272,261996408,90131331,73217912,838239,824,0,0
C060337,9165423,109985076,5515083,66180996,426370848,271950862,271950862,1954064,748,0,0
