customer_id,monthly_income,annual_income,monthly_expense,annual_expense,total_assets,total_debt,loan_balance,monthly_loan_payment,credit_score,past_overdue_count,target
C050086,4194125,50329500,3159616,37915392,236377107,21301313,11530383,328855,713,0,0
C050087,2846522,34158264,2059925,24719100,277308421,36908246,23460435,327520,716,0,0
C050088,2496653,29959836,1768338,21220056,149040950,18859853,10597776,176262,773,0,0
C050089,5126531,61518372,1982066,23784792,267423089,50836836,40054733,118859,788,0,0
C050090,3845208,46142496,1282166,15385992,171785532,98078441,89830806,718082,757,0,0
C050091,4607532,55290384,1165536,13986432,173610063,76347187,74005850,798084,744,0,0
C050092,3107383,37288596,2485424,29825088,227927931,45164592,42547757,238860,882,0,0
C050093,5638474,67661688,2795741,33548892,256040287,33712027,29307117,847862,710,0,0
C050094,2154770,25857240,1295653,15547836,93819008,21774894,14814412,256035,852,0,0
C050095,9467884,113614608,6073591,72883092,282266854,87666055,23548854,608872,754,0,0
C050096,4192841,50314092,2316146,27793752,136382852,45140079,33340766,456396,762,0,0
C050097,3291154,39493848,1500617,18007404,88598492,47316936,34870283,265904,776,0,0
C050098,2980648,35767776,1975022,23700264,75839600,20169708,13741784,320509,707,1,1
C050099,5040942,60491304,2227374,26728488,202667197,38540674,30937750,282463,789,0,0
C050100,4653898,55846776,3192403,38308836,230944388,57997971,48195048,654146,770,0,0
C050101,3492452,41909424,1213267,14559204,420968102,21883476,13385588,192943,798,0,0
C050102,4201788,50421456,1892154,22705848,324710698,26237302,26237302,622020,814,0,0
C050103,5371290,64455480,2769289,33231468,639013218,54419073,54419073,455250,770,1,0
C050104,1802181,21626172,1417482,17009784,40360903,16193331,13092435,123288,691,0,0
C050105,7239258,86871096,4865136,58381632,109319284,175604048,125988927,1196903,723,0,0
C050106,9815006,117780072,5345882,64150584,357193112,130914238,56081921,286833,911,0,0
C050107,4700062,56400744,2635136,31621632,789610416,35148060,35148060,95526,750,0,0
C050108,3717677,44612124,2114240,25370880,195542702,34666721,34666721,105158,844,0,0
C050109,4635566,55626792,2949040,35388480,778775088,54555467,34653931,600606,692,0,0
C050110,4037211,48446532,2196865,26362380,195943840,51880392,50182415,601713,787,0,0
C050111,2968029,35616348,2646360,31756320,146789817,14363550,11917562,443728,671,1,1
C050112,3120660,37447920,1822710,21872520,142087965,60652664,54435568,343871,710,0,0
C050113,6145531,73746372,4186106,50233272,137272002,98124089,64911450,795941,756,0,0
C050114,3342093,40105116,1794563,21534756,120952764,42487844,28080171,366253,785,0,0
C050115,1925674,23108088,1297465,15569580,83698075,89021266,81519281,555287,614,1,0
C050116,2379445,28553340,1653008,19836096,61671933,18740263,10488294,221109,706,0,0
C050117,4627525,55530300,3146539,37758468,270462813,50347053,26035632,337403,814,0,0
C050118,6330220,75962640,4175684,50108208,324974985,62062828,55252456,788399,835,0,0
C050119,3518611,42223332,1868922,22427064,258779461,42693982,21834786,435890,842,0,0
C050120,3898384,46780608,987433,11849196,654928512,79456820,76029620,515412,798,0,0
C050121,3579453,42953436,1983552,23802624,42644749,29627212,27237506,128330,865,0,0
C050122,3380396,40564752,1945641,23347692,157177664,54255821,37225118,576902,702,0,0
C050123,6377266,76527192,3476434,41717208,478012091,49862321,40978479,436362,798,0,0
C050124,5159936,61919232,3399794,40797528,144303107,111402297,77504266,750634,739,0,0
C050125,4102964,49235568,2772048,33264576,72890042,23993998,23993998,270643,682,0,0
C050126,5637736,67652832,2640156,31681872,160847708,99860945,41811772,413948,815,0,0
C050127,3389657,40675884,1726228,20714736,344414362,36203780,16519826,408317,792,0,0
C050128,4452901,53434812,2956840,35482080,59031470,24661439,24661439,257278,814,0,0
C050129,7182054,86184648,5609537,67314444,578100579,58555083,43482512,487654,730,0,0
C050130,2917808,35013696,2119216,25430592,399470810,56404696,45585386,253951,810,0,0
C050131,5498510,65982120,3395014,40740168,676618540,170079327,141564815,1098843,801,0,0
C050132,3876142,46513704,2656991,31883892,82814245,100526747,79672793,627636,761,0,0
C050133,2312781,27753372,989908,11878896,153842533,43078796,29112083,251411,706,0,0
C050134,4296805,51561660,2403497,28841964,32541868,59230749,45737735,565022,761,0,0
C050135,1800000,21600000,954360,11452320,39932007,24763192,24763192,168358,853,0,0
C050136,4927803,59133636,2484903,29818836,69748462,36634867,32880096,153427,801,0,0
C050137,4399319,52791828,3015127,36181524,333753348,86299940,82677139,543031,814,0,0
C050138,2077311,24927732,1426217,17114604,70848789,27306681,16941384,144324,780,0,0
C050139,2398108,28777296,1480209,17762508,70460557,45671360,33360404,474761,871,0,0
C050140,6535260,78423120,3360766,40329192,351556929,191855553,165085135,949111,796,0,0
C050141,4453114,53437368,2734576,32814912,219909276,30368140,24245623,185725,781,0,0
C050142,2520637,30247644,1689782,20277384,136610677,24387922,18584992,50413,822,0,0
C050143,2838548,34062576,1697932,20375184,28844858,81908354,68339876,625745,806,0,0
C050144,3260449,39125388,1714441,20573292,59766202,46283865,23329261,173109,811,0,0
C050145,2860344,34324128,1483226,17798712,102050460,21346354,13264024,253308,808,0,0
C050146,4671989,56063868,1654222,19850664,101092337,24979696,24979696,386653,775,0,0
C050147,2793255,33519060,1585022,19020264,183618683,44602807,39747893,504219,696,0,0
C050148,5707664,68491968,4038284,48459408,105297925,133332824,131211443,973255,735,0,0
C050149,6436816,77241792,6372539,76470468,292902595,165316763,137560396,974103,642,2,1
C050150,6074909,72898908,4602589,55231068,544416273,59945760,59945760,709020,801,0,0
C050151,4013062,48156744,2156951,25883412,269298265,42613313,35762210,301177,896,0,0
C050152,2972733,35672796,1100477,13205724,170220499,30586305,30586305,379665,746,0,0
C050153,2668161,32017932,1195536,14346432,51386781,18031854,7779984,255530,787,0,0
C050154,1800000,21600000,914140,10969680,90552510,42417053,41330538,305777,745,0,0
C050155,8884144,106609728,6584362,79012344,406025814,92531692,46849180,261654,760,1,0
C050156,2856207,34274484,1722193,20666316,87756816,10457366,10457366,135311,766,0,0
C050157,5098075,61176900,2974165,35689980,216882374,72204317,63481664,601303,749,0,1
C050158,4632810,55593720,3024134,36289608,141637639,122279377,99165859,599077,744,0,0
C050159,4342151,52105812,2625271,31503252,248243776,48058556,29686877,232544,733,0,0
C050160,3346199,40154388,2166193,25994316,91796968,58326123,25075395,314870,802,0,0
C050161,4390536,52686432,2102526,25230312,349885232,65312624,46946184,440762,799,0,0
C050162,4461953,53543436,3040083,36480996,244225671,106168715,88509429,766162,755,0,0
C050163,6717051,80604612,3099761,37197132,76415058,103194674,103194674,791659,818,0,0
C050164,8231649,98779788,4060824,48729888,329830083,137544919,91104683,538831,754,0,0
C050165,3534318,42411816,1500308,18003696,100948248,48398198,31832026,220474,806,0,0
C050166,5397875,64774500,2899718,34796616,148472677,61904272,37364948,710525,802,0,0
C050167,9634681,115616172,5308419,63701028,427508533,119768268,26425526,952224,762,1,0
C050168,2769242,33230904,1328528,15942336,113376793,26609350,17664642,247619,804,0,0
C050169,2416765,29001180,1424037,17088444,74115280,20777962,11275177,218427,732,0,0
C050170,9388801,112665612,5216599,62599188,98129932,201409009,141855100,1561926,733,0,0
C050171,4551905,54622860,2902896,34834752,27829592,41463061,20708622,421455,926,0,0
C050172,3449431,41393172,2647243,31766916,162334509,35942236,27609475,570094,644,0,0
C050173,3085565,37026780,2258885,27106620,168105566,44409642,28625401,430101,712,0,0
C050174,2994757,35937084,1863679,22364148,136571286,52149896,36244772,526478,757,0,0
C050175,2350699,28208388,1644287,19731444,65484765,19787463,8237716,185591,872,0,0
C050176,5558256,66699072,3917220,47006640,144001365,41732496,20998896,183163,795,0,0
C050177,4437196,53246352,2165489,25985868,46548894,46534420,39937180,421020,807,0,0
C050178,2392264,28707168,1593844,19126128,111903595,52186315,41691231,428624,720,0,0
C050179,3569687,42836244,1395242,16742904,71241325,47462841,46698038,168282,766,0,0
C050180,2875887,34510644,1150396,13804752,174153338,29538145,27112513,341728,778,0,0
C050181,4269232,51230784,2748338,32980056,68137879,31133642,31133642,322205,840,0,0
C050182,2853691,34244292,1604650,19255800,50905701,40192265,36516652,187840,813,0,0
C050183,3751705,45020460,3381519,40578228,40162700,63848137,45018357,597395,693,0,1
C050184,2290663,27487956,1530729,18368748,73977432,21931076,21931076,184494,743,0,1
C050185,3052545,36630540,1544047,18528564,145825945,26833565,24346965,211720,812,0,0
C050186,1800000,21600000,1115662,13387944,79975863,36584153,36584153,312728,732,0,0
C050187,5184197,62210364,2521343,30256116,386931325,65271316,53741497,337268,827,0,0
C050188,2685313,32223756,1209791,14517492,348688436,76649212,76649212,476532,692,0,0
C050189,3743682,44924184,1366667,16400004,84122516,48156217,32198753,433144,745,1,0
C050190,6034314,72411768,4312554,51750648,411091621,61011059,41559321,633260,838,0,0
C050191,3046263,36555156,2656226,31874712,164610464,44255345,44255345,504544,776,1,0
C050192,9276179,111314148,5394883,64738596,246168956,95435686,51096695,466489,787,1,0
C050193,3481152,41773824,2637961,31655532,132378892,106528498,88287124,553684,736,0,0
C050194,2917942,35015304,1948251,23379012,34725472,91823299,86376105,806295,698,0,0
C050195,3577181,42926172,1156899,13882788,75324204,41146550,37708201,560161,805,0,0
C050196,4988190,59858280,3778131,45337572,139998185,70922632,53949575,464518,688,1,0
C050197,7497120,89965440,5165827,61989924,114904211,86128751,66740177,421411,728,0,0
C050198,4131867,49582404,2291174,27494088,152365081,60658910,57954937,530805,792,0,0
C050199,3577503,42930036,2331202,27974424,129729362,60550637,38812038,526357,654,1,0
C050200,2361913,28342956,1336846,16042152,71031751,84165005,83665258,576332,731,0,0
C050201,4980407,59764884,3677602,44131224,119523896,42475294,33663633,361925,698,0,0
C050202,3077075,36924900,970875,11650500,113668151,63858015,51119109,441901,815,0,0
C050203,3802026,45624312,2503636,30043632,144589548,57353036,57353036,572458,838,0,0
C050204,4805392,57664704,2274184,27290208,244252782,77104428,62777663,872869,700,0,0
C050205,3261664,39139968,3062072,36744864,350016862,60736262,35112819,338000,722,0,0
C050206,4395132,52741584,2313480,27761760,287983944,74642913,74642913,777781,835,0,0
C050207,2160924,25931088,1176377,14116524,152952279,93960997,84930061,568050,655,0,0
C050208,5762417,69149004,2184212,26210544,60673003,65053528,50205211,499272,723,0,0
C050209,2744568,32934816,2027892,24334704,179371337,14390167,6242717,233968,756,0,0
C050210,4341728,52100736,3009308,36111696,83435325,33188138,33188138,545779,752,1,0
C050211,3806840,45682080,2712307,32547684,105520289,53369058,36846010,546668,796,0,0
C050212,2778973,33347676,1387752,16653024,227549006,24402497,14835541,91494,850,0,0
C050213,3876265,46515180,3086992,37043904,640556316,66114564,31398137,412424,774,0,0
C050214,3377525,40530300,1978022,23736264,80158420,25007031,11178423,205040,839,0,0
C050215,4805725,57668700,3598953,43187436,118920617,82216520,59902264,380440,751,0,0
C050216,5104007,61248084,3091501,37098012,73992333,134397786,106859379,950594,620,2,1
C050217,3126322,37515864,1782216,21386592,45335229,94468327,85208328,586480,853,0,0
C050218,5596481,67157772,4822422,57869064,167573961,42605296,14596444,358243,670,0,0
C050219,5592057,67104684,3130670,37568040,590856952,30765738,30765738,439476,816,0,0
C050220,3216161,38593932,2564185,30770220,40209138,23123663,12005490,501669,699,0,0
C050221,3383325,40599900,1874020,22488240,99790940,56941754,43694140,237365,763,0,0
C050222,5019883,60238596,3451241,41414892,197360415,64481403,51800414,866516,753,1,0
C050223,3392586,40711032,1586454,19037448,167964024,14844516,14844516,108927,794,0,0
C050224,7114683,85376196,4463902,53566824,576372766,210664886,143179222,1158301,620,3,1
C050225,2699728,32396736,1857098,22285176,153057471,30612279,6354060,101448,775,0,0
C050226,2710814,32529768,1574035,18888420,102332467,22800654,17614214,367063,810,0,0
C050227,3080751,36969012,1504558,18054696,142024581,45835180,45835180,461664,768,0,0
C050228,6164734,73976808,3237346,38848152,176637791,203635852,170096386,1187795,789,0,0
C050229,3897487,46769844,1987674,23852088,108792715,67800306,67800306,577198,811,0,0
C050230,1800000,21600000,1511071,18132852,92430343,10212070,6348616,133836,811,0,0
C050231,3349416,40192992,2251095,27013140,444570908,24738905,24738905,181969,775,0,0
C050232,6513732,78164784,4786170,57434040,372900768,80507697,26971272,542471,782,0,0
C050233,3232932,38795184,1840358,22084296,543132576,44076253,42221437,229316,769,0,0
C050234,4579174,54950088,2067764,24813168,44689668,164459259,164459259,1285976,739,0,0
C050235,3777531,45330372,2522061,30264732,332130655,15793707,10195302,203609,841,0,0
C050236,2617980,31415760,1609161,19309932,83301604,34533235,25051435,191362,789,0,0
C050237,2691494,32297928,1701941,20423292,400283143,27232564,23008768,350942,735,0,0
C050238,5842355,70108260,3392770,40713240,119189028,137529040,111750874,838810,831,0,0
C050239,5175339,62104068,3356907,40282884,120489220,50746481,34514816,328520,743,0,0
C050240,4632462,55589544,3659080,43908960,489449299,63284990,47225665,482713,778,0,0
C050241,2935633,35227596,1218414,14620968,89296525,27698749,25822044,355456,845,0,0
C050242,4336492,52037904,2379086,28549032,119784873,77963321,59846088,545125,802,0,0
C050243,6601279,79215348,3254653,39055836,590677937,74561538,41765896,386718,873,0,0
C050244,4831485,57977820,3279991,39359892,533258509,65597372,65400413,237163,778,0,0
C050245,3767127,45205524,2501687,30020244,76305585,35273957,19018194,351134,699,2,0
C050246,3447945,41375340,1746549,20958588,56672708,58276584,55871085,555828,845,0,0
C050247,5265331,63183972,3364099,40369188,102562296,36875364,36875364,543495,691,1,0
C050248,2323728,27884736,1605821,19269852,96827129,17894210,12070896,50000,813,0,0
C050249,1979445,23753340,1323663,15883956,94697244,25688601,18317455,137396,698,1,0
C050250,6585418,79025016,3253280,39039360,977575705,73724195,63336046,805119,783,0,0
C050251,4465040,53580480,3516517,42198204,195736786,55932254,30685711,267418,812,0,0
C050252,5738220,68858640,4383291,52599492,215298678,134273064,114163561,1078185,713,0,0
C050253,4311612,51739344,2079889,24958668,180704969,55518247,29826009,173704,836,0,0
C050254,5173319,62079828,4568151,54817812,299300039,118917086,114335197,1042274,771,0,0
C050255,3093487,37121844,1867360,22408320,100154816,23945070,11859193,116849,744,0,0
C050256,4054514,48654168,2556701,30680412,118754035,36733325,30438042,329762,799,0,0
C050257,2014328,24171936,1026943,12323316,51159717,33178393,28470581,173850,807,0,0
C050258,2974121,35689452,1185829,14229948,155421565,100647652,87465254,770660,798,0,0
C050259,4957690,59492280,3087143,37045716,78169208,41400852,17005233,388162,757,0,0
C050260,6471921,77663052,3817569,45810828,223257313,122980874,88092088,650376,674,0,0
C050261,2907393,34888716,1030822,12369864,129694971,18848396,18848396,347881,833,0,0
C050262,2850499,34205988,2027366,24328392,82584092,49477822,49477822,378076,778,0,1
C050263,5442737,65312844,2373739,28484868,38168565,46347458,32971957,474673,807,0,0
C050264,5357321,64287852,3797725,45572700,73220457,103333628,103238102,781349,816,0,0
C050265,5617858,67414296,1915320,22983840,193702343,61460134,50456456,539145,820,0,0
C050266,3892853,46714236,1874208,22490496,462388162,83067740,39159613,432154,708,0,0
C050267,3895089,46741068,2131746,25580952,220968349,19368609,13077078,130589,817,0,0
C050268,5733018,68796216,3922593,47071116,760514814,86638244,73583407,777695,816,0,0
C050269,6695818,80349816,3068130,36817560,460194735,74509396,74509396,852786,807,0,0
C050270,4088085,49057020,2436553,29238636,152396225,65906805,36994091,411667,760,0,0
C050271,3354738,40256856,2725722,32708664,16966660,107329006,98541870,541530,726,0,0
C050272,4321177,51854124,2064746,24776952,123162621,27439708,27439708,302915,800,0,0
C050273,2424559,29094708,1014814,12177768,106248727,41910843,27658102,324870,860,0,0
C050274,4421843,53062116,2263354,27160248,300276045,38599695,21088895,360825,822,0,0
C050275,4397879,52774548,2936893,35242716,164787852,52553499,27013810,416968,808,0,1
C050276,7606881,91282572,4358885,52306620,99243338,26876329,25085139,427615,734,0,0
C050277,1800000,21600000,1506663,18079956,230638344,39550941,39550941,393243,641,3,1
C050278,4302055,51624660,2632042,31584504,681946863,26631003,9863402,100924,778,0,0
C050279,2731027,32772324,1713021,20556252,81430618,28842799,22983721,178532,818,0,0
C050280,2315048,27780576,1507633,18091596,53439057,11850337,11850337,289025,713,0,0
C050281,3500959,42011508,1987544,23850528,82039395,31534216,20309316,213881,860,0,0
C050282,4087068,49044816,2126318,25515816,223449182,26987812,17192257,239748,833,0,0
C050283,4258009,51096108,1187304,14247648,345539582,36747628,36747628,329852,865,0,0
C050284,5727330,68727960,3778757,45345084,379386988,38597898,32988137,667521,714,0,1
C050285,5906462,70877544,2470125,29641500,223390277,66506625,46973421,763435,727,0,0
C050286,2647225,31766700,911454,10937448,99778550,22855539,22855539,190411,743,0,0
C050287,2846506,34158072,1906716,22880592,47091627,37723461,37723461,439519,775,0,0
C050288,9605835,115270020,4775252,57303024,152611186,220420050,220420050,1556377,635,1,1
C050289,5190312,62283744,3957020,47484240,194803249,64111961,64111961,307364,778,0,0
C050290,4021665,48259980,2388110,28657320,132355860,22444818,14764126,286183,734,0,0
C050291,3249569,38994828,1737189,20846268,113139337,40934897,40934897,267128,804,0,0
C050292,3867641,46411692,2480615,29767380,535525635,49341350,35533973,517489,839,0,0
C050293,3927273,47127276,2669432,32033184,126825133,69705200,37177429,321342,751,1,0
C050294,3940511,47286132,2230279,26763348,202008403,62991189,38302313,365664,706,0,0
C050295,3775099,45301188,2749762,32997144,179476638,36183755,36183755,508748,746,0,0
C050296,4281408,51376896,1797839,21574068,388676910,98909738,95284516,668329,836,0,0
C050297,4720897,56650764,2174282,26091384,793110696,67909360,57486175,558029,749,0,0
C050298,6383237,76598844,3687148,44245776,365141664,72421519,33382094,223783,940,0,0
C050299,3293190,39518280,1614931,19379172,53989562,66181300,60548151,239864,760,0,0
C050300,2824639,33895668,1644464,19733568,266561976,62773863,50586385,546027,681,0,0
C050301,8942150,107305800,7224445,86693340,1035973919,150165007,119883327,330587,802,0,0
C050302,3452026,41424312,1741979,20903748,192587052,17431379,13066022,196764,806,0,0
C050303,2864275,34371300,1843578,22122936,32408177,32601482,21280908,141808,815,0,0
C050304,5759813,69117756,2192559,26310708,322595133,185286644,183142279,1105129,774,0,0
C050305,2954500,35454000,1923239,23078868,179152883,32621851,32621851,262432,757,0,1
C050306,5637975,67655700,4418728,53024736,476042832,75404824,67854969,677323,836,0,0
C050307,5030263,60363156,3027838,36334056,191373724,64971774,55943186,901858,775,0,0
C050308,3024615,36295380,1953921,23447052,466800449,33631761,21312895,132010,791,0,0
C050309,2164652,25975824,946314,11355768,129857056,14311045,7348218,217098,747,0,0
C050310,2310158,27721896,1520180,18242160,70480611,10233268,7434467,63751,743,1,0
C050311,3143105,37717260,1801942,21623304,236924999,68150919,64219567,498025,754,0,0
C050312,5159128,61909536,3235303,38823636,299959795,157926664,131471288,992173,821,0,0
C050313,3879316,46551792,2210807,26529684,185410619,39250792,31355496,222019,754,0,0
C050314,4952928,59435136,2832036,33984432,86880367,78243281,72034838,694153,757,0,0
C050315,4330709,51968508,2478625,29743500,208726585,24555997,11840892,86614,795,0,0
C050316,3254514,39054168,1803489,21641868,127554843,26609248,10365378,65090,708,0,0
C050317,4509706,54116472,3239719,38876628,268298908,48861387,42122103,355483,819,0,0
C050318,3653774,43845288,1465788,17589456,308927379,110884874,109374486,779059,756,0,0
C050319,2897179,34766148,1383023,16596276,40145482,24538623,20086183,185166,827,0,0
C050320,4678002,56136024,3121812,37461744,195876385,23805604,12432283,532533,734,1,0
C050321,7058188,84698256,5354835,64258020,152553309,125251030,102885476,732288,755,0,0
C050322,2379524,28554288,1545559,18546708,202717303,43247176,35187959,247979,770,0,0
C050323,3517847,42214164,1642850,19714200,381806193,25605017,23365520,414255,784,0,0
C050324,3789474,45473688,2241345,26896140,339992190,40262687,29539913,367865,743,1,0
C050325,2092149,25105788,1132476,13589712,19080872,31012800,26010344,197569,821,0,0
C050326,5976377,71716524,3871427,46457124,762088235,50163139,41427836,556769,821,0,0
C050327,4318001,51816012,2780915,33370980,97977941,124572144,124572144,761520,823,0,0
C050328,4130684,49568208,3552904,42634848,160460413,50222237,26604316,373037,776,0,0
C050329,4682119,56185428,3220678,38648136,431621507,53583759,30049411,465411,687,0,0
C050330,4482446,53789352,2629124,31549488,273188899,59976909,57997851,484700,859,0,0
C050331,3485453,41825436,2097919,25175028,346631775,14835311,12685762,69709,836,0,0
C050332,4270264,51243168,2466941,29603292,78075023,48234961,29033911,119515,667,0,0
C050333,4169972,50039664,2132881,25594572,213670087,36028460,28860137,129452,850,0,0
C050334,5284272,63411264,2809605,33715260,411844032,46947132,34948051,392014,843,0,0
C050335,4697821,56373852,3213845,38566140,179569357,30065320,18206731,242831,772,0,0
C050336,2152508,25830096,1483615,17803380,152241697,7472878,5724925,82768,884,0,0
C050337,3428373,41140476,2831365,33976380,124425516,34463228,34463228,240459,686,0,0
