customer_id,monthly_income,annual_income,monthly_expense,annual_expense,total_assets,total_debt,loan_balance,monthly_loan_payment,credit_score,past_overdue_count,target
C020080,5619013,67428156,2493786,29925432,943994184,76186493,62421304,472733,856,0,0
C020081,5421458,65057496,3892150,46705800,170447145,143334840,127674549,1274621,667,0,0
C020082,4445758,53349096,2152807,25833684,319582126,127044417,109470285,681154,770,0,0
C020083,4871986,58463832,1450501,17406012,162125882,60344059,41132986,501476,862,0,0
C020084,2286026,27432312,571507,6858084,89471255,22490305,14432310,72753,772,0,1
C020085,3837456,46049472,2641015,31692180,222715998,39663131,39663131,514460,785,0,1
C020086,3228036,38736432,2189600,26275200,505847476,52772053,39675179,414615,688,0,0
C020087,1924864,23098368,1330449,15965388,114928321,51184239,39832970,356726,659,1,0
C020088,4271379,51256548,2735931,32831172,131309875,118975667,100305229,761767,812,0,0
C020089,2506918,30083016,1645869,19750428,28297992,53024958,42459935,412814,670,0,0
C020090,4282353,51388236,1756172,21074064,181201795,33293886,33293886,375294,813,0,0
C020091,4172574,50070888,2048032,24576384,427176708,43342371,23404563,365679,791,0,0
C020092,1800000,21600000,993568,11922816,82509740,14826211,10281894,109940,889,0,0
C020093,6387314,76647768,3695953,44351436,178150168,94529721,54635570,1147236,788,0,0
C020094,6501473,78017676,4706862,56482344,357897644,67069406,67069406,578567,731,0,0
C020095,9370309,112443708,5272659,63271908,331226908,279132612,266201912,1630750,729,0,0
C020096,4020204,48242448,2305541,27666492,341074556,25289954,20482566,400267,745,1,0
C020097,6265660,75187920,3065787,36789444,748411056,57231708,40907513,662562,751,0,0
C020098,3157779,37893348,2332283,27987396,334946133,33783570,30418978,193917,853,0,0
C020099,3225320,38703840,1549089,18589068,126623155,16852655,16852655,371141,818,0,0
C020100,8727203,104726436,2433090,29197080,961502821,98841169,90004137,1120067,759,0,0
C020101,4222576,50670912,3004004,36048048,319676873,57965822,36304200,308835,747,0,0
C020102,3654854,43858248,2442065,29304780,267309256,27629749,20358694,73097,862,0,0
C020103,2898903,34786836,1482631,17791572,46395991,24419927,17288469,57978,797,0,0
C020104,4873016,58476192,2789316,33471792,183121850,34294900,34294900,266999,892,0,0
C020105,4323630,51883560,1470711,17648532,726369840,74996277,49067989,443700,782,0,0
C020106,3641898,43702776,1979811,23757732,184203167,69620026,55068267,419397,784,0,0
C020107,3392249,40706988,2168239,26018868,255468425,115909412,115909412,1088171,788,0,0
C020108,5307073,63684876,4571219,54854628,109675916,156413827,144854994,1561296,604,0,0
C020109,3004924,36059088,1267872,15214464,102453646,19121629,15960518,189428,888,0,0
C020110,4992841,59914092,3417400,41008800,187135220,86637221,75711362,530854,691,0,0
C020111,2858689,34304268,2423408,29080896,214974431,41419465,31782805,276191,715,0,0
C020112,4927881,59134572,3621378,43456536,424644380,74445587,59816522,528313,812,0,1
C020113,2903310,34839720,1732352,20788224,98601546,48162217,30664914,392590,734,0,0
C020114,2487862,29854344,1516947,18203364,198845147,25541427,22862623,319581,747,0,0
C020115,4645329,55743948,3721962,44663544,176712519,31728929,17026712,400549,818,0,0
C020116,3175240,38102880,2130530,25566360,446161925,189013984,171462960,1135827,826,0,0
C020117,6631361,79576332,1765821,21189852,84439243,51697523,27559288,677133,793,0,0
C020118,2940846,35290152,1706632,20479584,43255257,79672219,64744052,375438,731,0,0
C020119,3313453,39761436,1901446,22817352,556660104,76221641,58915586,313833,783,0,0
C020120,5311108,63733296,2382024,28584288,67554034,23432556,23432556,826544,771,0,0
C020121,7813940,93767280,6514070,78168840,221867537,102151440,34679659,156279,808,0,0
C020122,4061642,48739704,2405401,28864812,122876300,24856251,24856251,204343,763,0,0
C020123,5375727,64508724,2740123,32881476,341852835,85575536,70718903,974500,833,0,0
C020124,7206523,86478276,3167673,38012076,502169576,115806505,97709708,888564,755,0,0
C020125,5956301,71475612,3934082,47208984,323350547,64298802,50959530,788532,773,0,0
C020126,4063310,48759720,2087380,25048560,40382694,49079669,42016639,477431,865,0,0
C020127,3285814,39429768,1864342,22372104,39774495,72609361,72609361,641603,851,0,0
C020128,5254674,63056088,3060062,36720744,161054753,38900722,22385296,225278,802,0,0
C020129,3716641,44599692,2349381,28192572,92457888,44526929,44526929,352048,836,1,0
C020130,2596191,31154292,1238496,14861952,141393570,31299882,21497065,236645,845,0,0
C020131,6525561,78306732,3075486,36905832,255837813,73697256,66469754,745126,712,3,0
C020132,6894610,82735320,3882512,46590144,370411916,100600420,74405673,669010,924,0,0
C020133,2830807,33969684,2166623,25999476,88568616,113552396,106279991,685779,612,0,1
C020134,1916961,23003532,1462061,17544732,84565065,81191322,78467000,554369,708,0,1
C020135,6289808,75477696,5115845,61390140,162959332,142022062,111155536,1312448,541,3,1
C020136,2487882,29854584,1239976,14879712,73335482,30476237,20132800,207321,768,0,0
C020137,9844113,118129356,6390881,76690572,554948843,132759809,79721922,975725,704,0,0
C020138,2366814,28401768,750081,9000972,29762214,15201359,10688260,57659,788,0,0
C020139,5911939,70943268,4129901,49558812,144308292,65794066,37742156,588889,841,0,0
C020140,4632212,55586544,2418903,29026836,366944471,141493339,114139956,826809,823,0,0
C020141,5649493,67793916,2668568,32022816,234934305,270140571,262418052,1764240,703,0,0
C020142,10056354,120676248,5138988,61667856,419184451,94253107,59694676,1088035,820,0,0
C020143,7424514,89094168,2539854,30478248,644290821,71159999,57097800,394594,904,0,0
C020144,4755840,57070080,2435084,29221008,286161299,96725974,87776490,597804,739,0,0
C020145,5051770,60621240,2409855,28918260,403735586,25626456,25626456,212404,810,0,0
C020146,8709045,104508540,5852064,70224768,339069672,155093720,139876429,883306,799,0,0
C020147,2400030,28800360,984780,11817360,302831442,31093288,31093288,261234,690,0,0
C020148,3427268,41127216,2063942,24767304,133463887,52210626,49723749,448148,812,0,0
C020149,5414874,64978488,2684452,32213424,44589301,104153477,55767954,609218,771,0,0
C020150,3163668,37964016,1326451,15917412,271040706,183456323,170838072,1157559,727,0,0
C020151,3947351,47368212,1601323,19215876,55435921,106537004,95323839,657770,768,0,0
C020152,2289694,27476328,1738173,20858076,204019590,27985435,21173179,245883,784,0,0
C020153,4015214,48182568,3553586,42643032,407131375,27767144,27767144,237773,668,0,0
C020154,2606945,31283340,1871894,22462728,409838366,42616390,25461881,220850,787,0,0
C020155,3825042,45900504,2708803,32505636,70485208,70141096,46345152,583984,846,0,0
C020156,6486084,77833008,3968915,47626980,278380941,268722215,268722215,1836717,693,0,0
C020157,2522398,30268776,1325953,15911436,91958988,9723963,9723963,146706,818,0,0
C020158,8358347,100300164,3391037,40692444,1028733214,45690855,45690855,609822,824,0,0
C020159,3400886,40810632,1974778,23697336,72606260,20158273,20158273,148029,712,0,0
C020160,3932903,47194836,1847417,22169004,557652515,85152214,48753050,535655,837,0,0
C020161,5558013,66696156,3388631,40663572,204212039,203883952,176777731,1134411,629,0,1
C020162,3562982,42755784,2417426,29009112,126150309,62991994,46745957,560103,798,0,0
C020163,6178459,74141508,3692352,44308224,927934320,79788944,65710497,794844,742,0,0
C020164,3049704,36596448,1580021,18960252,144806551,29784990,19059557,122910,775,0,0
C020165,5271851,63262212,3650043,43800516,195635215,82297014,58927229,423413,813,0,0
C020166,3950105,47401260,2051073,24612876,129707240,118106592,104869346,930343,725,0,1
C020167,5161521,61938252,1411534,16938408,472922244,92194947,61878693,758687,850,0,0
C020168,4270460,51245520,3771049,45252588,278910445,132295060,110726522,723308,764,0,0
C020169,8026873,96322476,4605794,55269528,565819866,55271668,41526030,394798,724,0,0
C020170,2710924,32531088,1370696,16448352,430210594,33998083,14883169,201950,818,0,0
C020171,12000000,144000000,4540797,54489564,580739651,118579912,118579912,903331,817,0,0
C020172,3883272,46599264,2259063,27108756,226962183,69195773,61588323,602653,746,0,0
C020173,4966063,59592756,1702628,20431536,128558290,60010078,53397576,481357,794,0,0
C020174,3405994,40871928,2350646,28207752,73223242,25664484,16162717,264072,794,0,0
C020175,2644377,31732524,946679,11360148,78439488,37467894,37467894,156049,873,0,0
C020176,4889072,58668864,2284649,27415788,821364096,59008116,40317789,454976,819,0,0
C020177,4233929,50807148,3290303,39483636,76346350,33998578,30741655,142152,824,0,0
C020178,4349568,52194816,2378710,28544520,103865481,96500735,65275336,755099,717,0,0
C020179,2738252,32859024,1370291,16443492,197575926,14879152,14879152,147590,797,0,0
C020180,3124089,37489068,1489681,17876172,82673050,33126265,17887368,443176,733,0,0
C020181,2791488,33497856,1800126,21601512,76422297,28553997,9064951,166786,711,0,0
C020182,5623872,67486464,3534867,42418404,146154059,94940486,84385968,612198,800,1,0
C020183,4383587,52603044,2393140,28717680,235836311,42363549,27569221,445077,725,0,1
C020184,5888768,70665216,2375810,28509720,185986911,26348908,26348908,153198,773,0,0
C020185,4027964,48335568,1759023,21108276,676697952,44080509,34499137,513203,806,0,0
C020186,3546196,42554352,1661331,19935972,46442326,30233204,20887170,277752,774,0,0
C020187,4306024,51672288,2559909,30718908,180420735,26254850,24788990,385697,829,0,0
C020188,2975253,35703036,1566872,18802464,214714595,20591129,10479961,244996,920,0,0
C020189,6421881,77062572,2954334,35452008,263917686,46520560,34613114,612065,805,0,0
C020190,2894455,34733460,1696525,20358300,156461279,32251478,20963792,361771,722,0,0
C020191,3537861,42454332,1668825,20025900,177382244,23629583,11092345,90921,738,0,0
C020192,6138619,73663428,4038493,48461916,157163139,52708517,22940856,404360,838,0,0
C020193,4443157,53317884,2954616,35455392,140993400,45581407,44034066,467191,740,0,0
C020194,4534701,54416412,2816361,33796332,139654064,27077241,23558420,90694,888,0,0
C020195,2383979,28607748,1383780,16605360,71115254,35644001,35644001,259618,755,1,0
C020196,3658587,43903044,2559738,30716856,92950463,70910225,50868851,784200,742,1,0
C020197,5437344,65248128,3278356,39340272,114792102,107960295,105266832,420823,746,0,0
C020198,1940768,23289216,1332232,15986784,34637404,49846595,43454574,270886,683,0,0
C020199,6443384,77320608,3985088,47821056,769541550,82493431,64747976,1021715,674,1,0
C020200,1800000,21600000,819275,9831300,73366625,20358453,19195523,150251,840,0,0
C020201,2415974,28991688,1484118,17809416,113490276,8990806,8307346,50000,722,0,0
C020202,5190344,62284128,2902769,34833228,226388907,59309533,59309533,322469,804,0,0
C020203,6662604,79951248,3868144,46417728,75475450,115817638,98024397,930480,779,0,0
C020204,2702717,32432604,1811831,21741972,74388799,34866322,25873070,119249,745,0,0
C020205,4339606,52075272,2289720,27476640,210514411,17385958,10458074,86792,850,0,0
C020206,3460011,41520132,2120060,25440720,126894318,56393935,41398259,204993,764,1,0
C020207,4239200,50870400,2832892,33994704,231775921,30542453,20318694,301143,758,0,0
C020208,5988415,71860980,2934692,35216304,576376298,92353819,54880464,706624,758,0,0
C020209,2877834,34534008,1491407,17896884,483476112,76753570,69087574,349652,841,0,0
C020210,7673111,92077332,5229737,62756844,1289082648,97712081,46398782,418038,880,0,0
C020211,3407061,40884732,1723557,20682684,78786012,89133922,87496156,655678,749,0,0
C020212,3182192,38186304,1631811,19581732,81768127,46287240,30239307,461834,701,1,0
C020213,3507914,42094968,2355762,28269144,90370557,38860853,19581855,314593,756,0,0
C020214,2911840,34942080,1610399,19324788,268148732,44942937,36944309,404000,843,1,0
C020215,6028029,72336348,3758516,45102192,136348669,26708883,18381333,135081,791,0,0
C020216,1800000,21600000,1030084,12361008,30064704,31008194,24980042,227529,765,0,0
C020217,3098823,37185876,1947864,23374368,234926802,24654935,19340375,475489,764,0,0
C020218,3256804,39081648,1680549,20166588,183164921,40486419,23275518,402644,786,0,0
C020219,5542890,66514680,3206307,38475684,49913321,58485195,58485195,402690,815,0,0
C020220,6927423,83129076,4403404,52840848,274545085,159884263,129239819,696713,814,0,0
C020221,3916347,46996164,2189735,26276820,507263202,137832793,121373895,603910,779,0,0
C020222,9597092,115165104,4581520,54978240,108575348,138575888,135374366,1290380,789,0,0
C020223,6848365,82180380,3651643,43819716,277727193,88158954,67943497,524146,747,0,0
C020224,5985727,71828724,2676536,32118432,166004507,148709939,142278475,1091756,800,0,0
C020225,3643603,43723236,2016272,24195264,61979303,61118513,59402079,249824,786,1,0
C020226,3017607,36211284,1899712,22796544,169387055,25295014,25295014,187169,729,0,0
C020227,8893246,106718952,6103943,73247316,143949596,86120664,66655420,963237,806,0,0
C020228,5666200,67994400,2954832,35457984,369111407,54388825,48565239,1132939,776,0,0
C020229,6873050,82476600,4491906,53902872,190192888,141091065,138974619,1180420,768,0,0
C020230,1907679,22892148,1124157,13489884,198780574,16804888,6918034,223346,792,0,0
C020231,3416569,40998828,2242425,26909100,102697654,38573099,34111242,249875,818,0,0
C020232,9744203,116930436,7051704,84620448,1071910967,138128812,102552030,1202717,731,0,0
C020233,7775689,93308268,4968536,59622432,169448769,141816095,129790488,1661795,692,0,1
C020234,4564254,54771048,1773815,21285780,434913104,64611516,47779805,556890,761,0,0
C020235,2770913,33250956,1843484,22121808,73930681,13477580,7884871,93865,717,1,0
C020236,2524351,30292212,1527149,18325788,82361441,35450368,30352817,355493,773,0,0
C020237,5350538,64206456,3052863,36634356,475489609,78548291,78548291,547837,778,0,0
C020238,3402129,40825548,1674882,20098584,163985376,54194240,42669124,460278,809,0,0
C020239,4162279,49947348,2615828,31389936,44912748,47435118,24115756,352609,642,0,1
C020240,4310236,51722832,2989753,35877036,203532492,18571030,18571030,434061,861,1,0
C020241,2772842,33274104,1637771,19653252,137272915,32072968,14911686,222427,858,0,0
C020242,3293762,39525144,1723587,20683044,184577545,18348369,18348369,197582,757,0,0
C020243,5329945,63959340,1863932,22367184,159954442,98310259,80393165,692370,789,0,0
C020244,2881069,34572828,1455647,17467764,106717525,20413901,15783354,218465,776,0,0
C020245,2809580,33714960,1381700,16580400,36768392,33990309,24446269,152916,728,0,0
C020246,2692724,32312688,1432266,17187192,72177345,24656915,7062106,209445,821,0,0
C020247,2519814,30237768,1176642,14119704,151810079,29040548,21673067,224894,734,0,0
C020248,3352541,40230492,2332232,27986784,87485359,80401025,65685174,669951,713,0,0
C020249,7377038,88524456,3604124,43249488,129414229,78061356,41275505,848946,869,0,0
C020250,4155157,49861884,2422169,29066028,228538380,71706781,51723829,361855,766,0,0
C020251,3372462,40469544,2272712,27272544,111288720,43311333,43311333,566629,802,0,0
C020252,2067474,24809688,1234144,14809728,19017735,36577242,36577242,227332,875,0,0
C020253,2924363,35092356,2451637,29419644,131643128,67188606,61412953,562127,651,2,1
C020254,4444492,53333904,4091934,49103208,159441452,49375131,23255365,765915,675,0,1
C020255,4852818,58233816,2286035,27432420,464225965,57510891,48644316,777644,721,0,0
C020256,2644581,31734972,1399547,16794564,94738459,45810133,32713280,181371,728,1,0
C020257,2298729,27584748,1585178,19022136,36621831,39060070,32961218,253617,786,0,0
C020258,7512612,90151344,4890694,58688328,168457210,74345725,43364078,671623,864,0,0
C020259,2501738,30020856,1679738,20156856,123312785,28107178,22173630,160601,759,0,0
C020260,1800000,21600000,1192813,14313756,35821698,22802389,11739812,228646,757,0,0
C020261,6544286,78531432,5114953,61379436,156821322,76917969,56832495,600227,755,0,0
C020262,2784204,33410448,1412791,16953492,72880564,29036587,12907034,250851,759,0,0
C020263,3912452,46949424,2309240,27710880,169894900,36636018,26646989,424544,859,0,0
C020264,4357496,52289952,2198645,26383740,106029283,70672653,70672653,703875,753,0,0
C020265,5402353,64828236,2547718,30572616,619063001,185344376,147341219,1065417,757,0,0
C020266,5857661,70291932,4899649,58795788,252339464,49319754,24379963,433056,637,2,0
C020267,4730696,56768352,2155569,25866828,136900560,108105990,99968892,531295,770,0,0
C020268,5465235,65582820,3355865,40270380,239587405,50222739,45151855,1016537,687,0,0
C020269,5581991,66983892,4257366,51088392,90616781,64140218,48256397,640457,802,0,0
C020270,2140180,25682160,1321402,15856824,91075783,9066476,9066476,50000,740,0,0
C020271,1800000,21600000,1268941,15227292,70492830,19476009,11147495,81955,812,0,0
C020272,3055628,36667536,1596030,19152360,218014989,18100958,15044926,198102,831,0,0
C020273,4547612,54571344,2434285,29211420,550550244,29035864,18485042,288533,767,0,0
C020274,7786303,93435636,3683858,44206296,333844059,98099317,84259377,960373,762,0,0
C020275,4522303,54267636,2488888,29866656,139568161,35750168,34939896,90446,873,0,0
C020276,7305013,87660156,3990269,47883228,98304971,111413318,93102628,1181535,757,0,0
C020277,3842986,46115832,3103119,37237428,80584736,27615748,24835376,367286,793,0,0
C020278,4060679,48728148,2603522,31242264,246096612,60891568,46888399,567951,714,0,0
C020279,4951736,59420832,2256212,27074544,138275092,288945330,267393744,1689234,577,3,1
C020280,6166978,74003736,4828244,57938928,116777518,85701400,43663111,398394,790,0,0
C020281,4252181,51026172,2114121,25369452,336342996,64801814,39779080,167593,774,0,0
C020282,3100929,37211148,1760210,21122520,297129721,46936107,45113453,551110,711,0,0
C020283,2341068,28092816,1369592,16435104,169615600,28780950,16383017,168004,768,0,0
C020284,4496216,53954592,3056394,36676728,77707796,70874034,54806373,560746,804,1,0
C020285,3946700,47360400,1964223,23570676,297601506,89177432,55515113,723756,804,1,0
C020286,5251120,63013440,3132173,37586076,585949931,36433743,27462500,223376,854,0,0
C020287,2664022,31968264,1802618,21631416,159952013,12832371,12832371,267702,807,0,0
C020288,8287857,99454284,4422722,53072664,233045773,226660439,179249286,993645,700,1,0
C020289,2713476,32561712,1429146,17149752,106944869,70634465,67887822,354458,719,0,0
C020290,2230579,26766948,1341940,16103280,44229085,13623267,6621047,250118,908,0,0
C020291,5137438,61649256,4088772,49065264,220106727,115382522,88829311,640547,700,0,0
C020292,3530871,42370452,1833083,21996996,49371936,45473601,36225569,382656,749,0,0
C020293,3531393,42376716,1954381,23452572,222808889,29492787,21931596,363346,904,0,0
C020294,3506150,42073800,1846948,22163376,75106420,25594411,24145400,228840,813,0,0
C020295,6006037,72072444,5075276,60903312,246948089,21443528,21443528,375097,760,0,0
C020296,6777392,81328704,2657197,31886364,225306833,54384848,28228437,212297,919,0,0
C020297,5686974,68243688,4527858,54334296,157629785,69425108,56394779,843166,852,0,0
C020298,6564123,78769476,3537217,42446604,424327078,309772385,265148235,1690297,755,0,0
C020299,2982973,35795676,2162610,25951320,31637741,103085218,89516052,902756,692,1,0
C020300,7873503,94482036,3337172,40046064,525950783,109046175,107651258,491843,730,0,0
C020301,3711395,44536740,2529352,30352224,125550547,21839046,21839046,317670,823,0,0
C020302,5262489,63149868,3013805,36165660,55674591,77397748,77397748,719455,708,0,0
C020303,4041388,48496656,2032799,24393588,236125353,50071776,38527231,205834,744,0,0
C020304,4541499,54497988,2861400,34336800,545390339,52612556,52612556,306757,811,0,0
C020305,4998451,59981412,3696196,44354352,157808800,62993186,53414721,805496,684,0,0
C020306,3473933,41687196,2993053,35916636,56484876,83771073,66006544,630419,734,0,1
C020307,4439897,53278764,3489172,41870064,271988116,29520337,29520337,338893,735,0,0
C020308,3343570,40122840,1785602,21427224,268896024,38930040,25702481,341276,811,0,0
C020309,6205850,74470200,4886528,58638336,594003252,103079976,93882971,455487,782,0,0
C020310,3409852,40918224,1818138,21817656,271114567,21196258,20980847,353272,797,0,0
C020311,2564209,30770508,1335077,16020924,392318064,40892476,33717857,214762,733,0,0
C020312,1841945,22103340,1159432,13913184,82930366,24530048,24514115,175521,784,0,0
C020313,4251425,51017100,3038847,36466164,63519897,60344491,44181687,452989,747,0,0
C020314,3196443,38357316,1699187,20390244,270212772,28555078,20450924,163093,899,0,0
C020315,4265592,51187104,2234808,26817696,61540764,33235222,33235222,564215,736,1,0
C020316,1858093,22297116,1175148,14101776,71607101,12952182,9077888,96488,838,0,0
C020317,6103714,73244568,4593203,55118436,267072611,53971807,45090354,230079,921,0,0
C020318,3041303,36495636,878270,10539240,222489391,28257276,28257276,252536,811,0,0
C020319,4541609,54499308,1135402,13624824,469438390,59202284,43776593,496294,824,0,0
C020320,3548153,42577836,2180374,26164488,125533898,53122631,37237034,279337,805,0,0
C020321,5087288,61047456,2633289,31599468,162726577,247224668,247224668,1703923,638,0,0
C020322,2381873,28582476,1643597,19723164,70993805,27032139,17822184,273472,746,0,0
C020323,5945567,71346804,3514029,42168348,509961268,84699544,84699544,946016,853,0,0
C020324,5426942,65123304,4123638,49483656,188634417,77511052,60246750,866162,704,0,0
C020325,2686915,32242980,1382086,16585032,102606280,22290116,11218801,53738,832,0,0
C020326,3290285,39483420,1865692,22388304,246126600,60979569,54017775,425599,693,0,0
C020327,5229961,62759532,3428922,41147064,758725657,89987375,54710938,454890,745,0,0
C020328,3768897,45226764,3098996,37187952,489064961,127609913,108183809,838816,737,0,1
C020329,5758457,69101484,4441634,53299608,231581137,68601700,54582766,650484,804,0,0
C020330,2117841,25414092,1078952,12947424,106770966,46501289,38319067,410783,773,0,0
C020331,1800000,21600000,1339728,16076736,56383274,22044576,21100559,234183,702,0,0
C020332,3261427,39137124,1836850,22042200,34193340,28309127,27405603,267929,787,0,0
C020333,4232316,50787792,3661680,43940160,269284977,86676103,69854078,494121,668,0,0
C020334,7463088,89557056,3375985,40511820,695323129,60698646,50241254,459726,835,0,0
C020335,3218094,38617128,1794691,21536292,165178838,38498008,23278044,476105,794,0,0
C020336,2441775,29301300,1383859,16606308,156724801,26164830,14511462,50000,854,0,1
C020337,3457918,41495016,2104291,25251492,376597675,26909540,19641557,305280,713,1,0
