customer_id,monthly_income,annual_income,monthly_expense,annual_expense,total_assets,total_debt,loan_balance,monthly_loan_payment,credit_score,past_overdue_count,target
C040062,3964793,47577516,2577081,30924972,83387739,129116588,105925265,860107,699,0,1
C040063,4278820,51345840,3114048,37368576,87267701,63116403,42082800,575591,737,0,1
C040064,5174919,62099028,2187994,26255928,300403074,75961165,55575346,646810,822,0,0
C040065,12000000,144000000,5011702,60140424,522547123,104585920,72058426,1026655,806,0,0
C040066,7170811,86049732,2926737,35120844,219659225,319523696,284514195,2144801,778,0,0
C040067,4991815,59901780,2794525,33534300,120088338,88992600,88992600,618247,710,0,0
C040068,2794292,33531504,1882183,22586196,67145233,45137032,35043956,190213,830,0,0
C040069,4220202,50642424,1905027,22860324,294185877,59556591,52015826,338595,718,0,0
C040070,4959221,59510652,3805147,45661764,290156132,82059513,58461586,525525,738,0,0
C040071,1945070,23340840,1099151,13189812,12285966,16424483,16424483,100121,883,0,0
C040072,3488035,41856420,2634339,31612068,65115574,57421022,51436406,429041,840,0,0
C040073,8384147,100609764,3840268,46083216,407787390,54299161,26788245,167683,781,0,0
C040074,3849425,46193100,1568402,18820824,44704609,48510774,48510774,597082,731,0,0
C040075,4922279,59067348,2978472,35741664,200527449,68826333,61098987,803233,822,0,0
C040076,5339749,64076988,2511313,30135756,157632419,50345719,36147380,664141,726,0,0
C040077,3549540,42594480,2069679,24836148,57245332,40793977,37506033,335499,765,0,0
C040078,4307143,51685716,2745514,32946168,77567939,55931693,53594053,611544,738,0,1
C040079,3186361,38236332,1510897,18130764,294231811,17257359,17257359,315661,788,0,0
C040080,2089392,25072704,1446474,17357688,235639399,41693685,28632234,257879,699,0,0
C040081,2304311,27651732,1033515,12402180,296336939,55372347,46451468,489340,654,0,0
C040082,1800000,21600000,979543,11754516,62261297,23679308,22131837,314940,830,0,0
C040083,6690548,80286576,5247904,62974848,285662512,104685209,61704491,576549,678,1,0
C040084,6089160,73069920,3378009,40536108,92263346,50763266,46813816,646916,785,0,0
C040085,2470880,29650560,1991861,23902332,118846063,26079320,14541589,189661,665,1,0
C040086,2956992,35483904,739248,8870976,342804339,25053652,16575916,293212,840,0,0
C040087,2103584,25243008,525896,6310752,73182329,33919057,27202742,324665,773,0,0
C040088,1961762,23541144,563870,6766440,44845964,26208088,12678645,208468,781,0,0
C040089,2395222,28742664,1536083,18432996,61917382,27705289,19334725,99478,786,0,0
C040090,3434556,41214672,1746528,20958336,76386614,58293783,42356514,423898,880,0,0
C040091,6093570,73122840,3520522,42246264,136326230,51703449,30989723,368438,804,0,0
C040092,5555839,66670068,2835927,34031124,933380952,25262040,23044278,212876,753,0,0
C040093,3961866,47542392,1856133,22273596,49232579,36623821,27938449,184192,760,0,0
C040094,4398282,52779384,1521850,18262200,95524608,34226303,34226303,456816,778,0,0
C040095,2554102,30649224,1511875,18142500,71515732,67387352,67387352,586105,808,0,0
C040096,4319561,51834732,2076314,24915768,102036768,40934643,28945544,151571,805,0,0
C040097,2963075,35556900,1512499,18149988,112289448,29299313,29299313,340233,757,0,0
C040098,1800000,21600000,652673,7832076,92816442,53892308,47197635,313826,693,0,0
C040099,3285471,39425652,2032571,24390852,44838293,120263380,97293899,535077,709,0,0
C040100,2888421,34661052,1648632,19783584,278779063,16759959,15104376,180275,812,0,0
C040101,3445405,41344860,2193391,26320692,81489927,90147941,64715537,650508,584,2,1
C040102,3069860,36838320,2036003,24432036,101216589,41698589,32485572,273159,801,0,0
C040103,2235529,26826348,1397282,16767384,56651702,25946630,15703613,123926,727,1,0
C040104,12000000,144000000,6036146,72433752,395096809,250056255,196319539,1263602,812,0,0
C040105,4565827,54789924,2591432,31097184,320397617,28539921,20418521,321534,806,0,0
C040106,5443444,65321328,2506680,30080160,164124859,101768616,80100742,884534,707,0,0
C040107,4778557,57342684,3024541,36294492,75754804,99658598,56516915,444661,704,0,0
C040108,12000000,144000000,7608000,91296000,643918619,345547585,301050434,1988419,796,0,0
C040109,4155101,49861212,2379254,28551048,208078045,55167463,55167463,595970,842,0,0
C040110,2479740,29756880,1450559,17406708,119558454,35509308,33931962,325411,745,0,0
C040111,3552054,42624648,1953061,23436732,228003478,108556376,98604211,828604,819,0,0
C040112,6882718,82592616,3496102,41953224,380792080,82943144,61385010,688875,676,0,0
C040113,4934685,59216220,3868749,46424988,252419282,84387908,77075663,637925,790,0,0
C040114,3749414,44992968,2026349,24316188,51302498,129447304,129447304,754414,804,0,0
C040115,3128803,37545636,1768671,21224052,106299916,50842358,38675787,304396,728,1,1
C040116,4736764,56841168,3481349,41776188,264940026,55079940,55079940,699081,769,0,0
C040117,5314604,63775248,4254879,51058548,341931511,96816957,96816957,668311,828,0,0
C040118,5066368,60796416,2825936,33911232,164064655,88513717,72341136,725302,744,0,0
C040119,5105952,61271424,4775665,57307980,160415794,58217641,38255784,1111158,666,1,0
C040120,8436614,101239368,3169351,38032212,223834557,74883393,27069381,474898,791,0,0
C040121,3542917,42515004,1626923,19523076,166095426,44723083,29695120,332697,814,0,0
C040122,5722632,68671584,3606256,43275072,198113318,68435799,44508954,763084,751,0,0
C040123,3676184,44114208,2099133,25189596,167218161,38604500,28028860,158980,749,0,0
C040124,4221368,50656416,1997479,23969748,57437031,12900341,12900341,172326,811,0,0
C040125,5943490,71321880,3941943,47303316,185130193,197787540,151078501,1427668,762,0,1
C040126,2763235,33158820,1967226,23606712,51998676,33440823,26744838,241325,820,0,0
C040127,3890588,46687056,2553977,30647724,71976365,96410944,96410944,683874,654,0,0
C040128,3238300,38859600,2135589,25627068,348636621,31504967,8035355,203813,787,1,0
C040129,3288631,39463572,1773135,21277620,182196953,126292892,118232830,611598,770,0,0
C040130,1800000,21600000,1112070,13344840,65676307,30660805,23699360,250102,739,0,0
C040131,6361929,76343148,1590482,19085784,242282491,108683256,78381441,1023705,678,0,1
C040132,7424767,89097204,4553355,54640260,313518232,74685013,67782954,1134089,675,2,0
C040133,4233643,50803716,2835129,34021548,676785874,99709065,75879703,497217,775,0,0
C040134,7214690,86576280,5738473,68861676,213501033,59509107,33512448,144294,848,0,0
C040135,3638175,43658100,3291538,39498456,376724541,34912311,20296951,509241,727,0,0
C040136,8484337,101812044,4509153,54109836,655518593,145797128,144417706,1651463,751,0,1
C040137,5538193,66458316,3300768,39609216,96730811,61277355,41788075,430413,764,0,0
C040138,2028338,24340056,1334021,16008252,70944232,24154266,24154266,237810,729,0,0
C040139,5256687,63080244,3527794,42333528,102273608,35667208,25387775,507254,884,0,0
C040140,3271221,39254652,1911672,22940064,179491740,33535636,30777433,330786,754,0,0
C040141,3735400,44824800,1882149,22585788,25783212,55404264,38741538,410552,778,0,0
C040142,3020609,36247308,1571116,18853392,78357470,32393504,24832525,289571,737,0,0
C040143,1800000,21600000,1255612,15067344,112103115,24947300,24944274,99246,823,0,0
C040144,2777154,33325848,1629540,19554480,98199468,34475172,24884384,160350,846,0,0
C040145,3005110,36061320,1909711,22916532,69338498,88093664,81576467,482015,589,0,0
C040146,3879574,46554888,1895850,22750200,165839138,39381556,23094659,264648,762,0,0
C040147,3230836,38770032,1741344,20896128,92417628,55164505,45562356,362735,753,0,0
C040148,5899837,70798044,4074317,48891804,309182339,46722965,46722965,721193,745,0,0
C040149,5124675,61496100,3507552,42090624,327224301,66517698,66517698,664285,744,0,0
C040150,2033515,24402180,717583,8610996,85236388,13287322,9414578,82489,824,0,0
C040151,4250716,51008592,3458449,41501388,197699030,229538664,229538664,1924041,616,0,1
C040152,5942424,71309088,2951934,35423208,998327232,20311766,18817388,158543,762,0,0
C040153,3573321,42879852,2359550,28314600,78244798,40563999,33011718,381026,757,1,0
C040154,4126735,49520820,3398578,40782936,100381125,169448424,156997115,1062682,733,0,1
C040155,3176133,38113596,1904466,22853592,304527835,86400501,80025897,702406,781,0,0
C040156,3636011,43632132,2086935,25043220,610849848,27760740,27760740,306281,769,0,0
C040157,7639546,91674552,5691757,68301084,527711675,93298799,64026585,1009269,711,1,0
C040158,3464696,41576352,1768494,21221928,168694330,34432517,34432517,335982,857,0,0
C040159,3134316,37611792,1792081,21504972,69468913,24139100,20258585,163723,791,0,0
C040160,2839278,34071336,2263698,27164376,75061144,56215477,52577366,508569,696,0,1
C040161,1875816,22509792,615149,7381788,246638885,16507541,16507541,156599,778,0,0
C040162,5089685,61076220,4004218,48050616,81753064,62445804,62445804,506984,686,0,0
C040163,6421060,77052720,3570037,42840444,73278696,55248489,55248489,270010,815,0,0
C040164,2328917,27947004,1694229,20330748,119269161,22928801,22928801,350393,758,0,0
C040165,5505975,66071700,3989940,47879280,257444669,186007229,146265329,1364212,676,0,0
C040166,1800000,21600000,930990,11171880,19306157,22125281,16915358,186229,841,0,0
C040167,3902870,46834440,3070738,36848856,182933384,59600571,45638930,289804,827,0,0
C040168,5930304,71163648,3710732,44528784,461776448,47959073,28296362,587552,748,0,0
C040169,2459070,29508840,1041304,12495648,119362724,92716958,78865390,477417,771,0,0
C040170,3946857,47362284,2714708,32576496,180381826,37266815,29907316,219048,866,0,0
C040171,6912714,82952568,4980213,59762556,140736218,55247657,40956370,286655,756,0,0
C040172,3454597,41455164,1307796,15693552,25093864,134368513,128259851,883819,799,0,0
C040173,4161398,49936776,3060493,36725916,170516568,49372748,49301005,520971,786,0,0
C040174,5504431,66053172,2958945,35507340,127526725,77237469,67932230,864700,758,0,0
C040175,4894903,58738836,3152550,37830600,364434629,33364877,24421236,429454,758,0,0
C040176,4292494,51509928,1858368,22300416,721138992,64504721,47333857,689648,720,0,0
C040177,5799724,69596688,2763642,33163704,98473799,51262033,32319260,665636,847,0,0
C040178,2877193,34526316,1739424,20873088,483368424,67721819,51125526,514573,745,0,1
C040179,2743524,32922288,1592082,19104984,153424781,27948974,20783416,287999,833,0,0
C040180,4471613,53659356,2445145,29341740,165485436,100722487,100722487,821952,817,0,0
C040181,1800000,21600000,698631,8383572,92973517,58836234,49366542,502037,784,0,0
C040182,6863868,82366416,5395812,64749744,138166017,120463641,82896213,478382,711,0,0
C040183,2667128,32005536,1581793,18981516,41560454,20519233,14948189,109313,705,0,0
C040184,7199825,86397900,4904443,58853316,882818429,150045732,125297319,924977,789,0,1
C040185,5582818,66993816,4080096,48961152,553992562,113985903,85193820,638010,705,0,0
C040186,2748499,32981988,1468423,17621076,300728679,15604683,15604683,158574,796,0,0
C040187,2716307,32595684,1332609,15991308,93672023,49566487,44037398,390460,745,0,0
C040188,8694313,104331756,4384923,52619076,346624224,90756979,32518310,475863,691,1,0
C040189,4683160,56197920,3004910,36058920,68237145,94449816,76574321,1108552,650,1,1
C040190,2872968,34475616,1520023,18240276,253490511,22288667,22288667,218124,807,0,0
C040191,2828949,33947388,2634277,31611324,185717870,19704860,14045049,163764,817,0,0
C040192,4557051,54684612,2367678,28412136,294865038,50980055,37359637,446226,709,0,1
C040193,10927810,131133720,5048918,60587016,1321089333,84555084,79672667,1288895,864,0,0
C040194,8578707,102944484,6976503,83718036,215335419,181234951,137252618,1265860,691,2,1
C040195,4820178,57842136,3743931,44927172,358118274,69910907,62571354,857390,827,1,0
C040196,3326312,39915744,2191722,26300664,412535517,19249738,19249738,237750,775,0,0
C040197,3829831,45957972,2396630,28759560,161840225,62539070,41724522,708415,736,2,0
C040198,3681025,44172300,2366858,28402296,297638738,44177389,36684214,498815,738,0,0
C040199,4364704,52376448,2604757,31257084,213900972,53730484,53730484,611140,718,0,0
C040200,5161775,61941300,2735901,32830812,113722054,85144976,54514826,417424,845,0,0
C040201,6912093,82945116,4739077,56868924,562111771,47765379,32972891,269814,826,0,1
C040202,6507478,78089736,5202942,62435304,441399082,39526792,38214949,388196,822,0,0
C040203,3586839,43042068,2343748,28124976,73454584,45175617,22168359,199873,827,0,0
C040204,5358403,64300836,2906873,34882476,310960674,62877599,54792243,441481,870,0,0
C040205,3285103,39421236,1991246,23894952,219570296,42012333,29008797,466949,773,0,0
C040206,2088270,25059240,1471893,17662716,41600476,22671282,13562453,177991,720,0,0
C040207,2817431,33809172,1544224,18530688,71305962,19429532,14710124,62994,829,0,0
C040208,2858895,34306740,1701996,20423952,69364276,103707965,103707965,623032,756,1,0
C040209,4880411,58564932,3008175,36098100,90285174,47976098,18574326,311267,784,0,0
C040210,1962475,23549700,1691062,20292744,294222814,13450517,5353096,64923,732,0,0
C040211,4933212,59198544,2836918,34043016,444775368,25224632,25224632,180166,834,0,0
C040212,1983791,23805492,1325943,15911316,86649647,22454261,8405386,50000,727,0,0
C040213,4355171,52262052,1913556,22962672,173019600,63630461,42411268,979281,632,1,0
C040214,6751164,81013968,2450091,29401092,612704278,146105637,146105637,900841,741,0,0
C040215,5331289,63975468,3780179,45362148,157617861,126941563,95536713,719538,731,0,0
C040216,5069848,60838176,3288371,39460452,167163404,211775644,211775644,1401341,768,0,0
C040217,2735126,32821512,1436844,17242128,104042056,52633070,47194963,540436,749,0,0
C040218,5554814,66657768,4195667,50348004,192510159,158278592,135050434,957050,710,0,0
C040219,2612205,31346460,1383121,16597452,205849014,129431455,107814224,803835,651,0,1
C040220,7077136,84925632,4370846,52450152,441971049,117167172,97201499,1005444,658,0,0
C040221,3263141,39157692,2877195,34526340,108760740,15643704,8990208,235048,737,1,1
C040222,2617468,31409616,1313608,15763296,160494683,63990961,57788183,368278,793,0,0
C040223,2977476,35729712,2495302,29943624,111989267,70747560,43560802,493238,662,0,0
C040224,1800000,21600000,874834,10498008,38439127,17133976,8765528,75869,824,0,0
C040225,2783201,33398412,1428754,17145048,132351737,35095189,23086037,216050,810,0,0
C040226,2529543,30354516,1373469,16481628,52204879,40411001,29879262,276219,759,0,0
C040227,4813697,57764364,1954772,23457264,387467082,42066962,20349142,292720,793,0,0
C040228,7150834,85810008,4589445,55073340,727006385,76740843,76740843,973921,812,0,0
C040229,4860816,58329792,2829514,33954168,232767002,44938465,36791421,582021,843,0,0
C040230,3514539,42174468,1784764,21417168,71411135,89913380,78010924,695176,742,1,0
C040231,3251552,39018624,1560058,18720696,143072715,26499547,15174999,143119,791,0,0
C040232,3609786,43317432,2012943,24155316,561741709,45886997,38713838,675465,708,1,0
C040233,2247950,26975400,1054446,12653352,57759909,86231210,79915513,773727,789,0,1
C040234,4745944,56951328,2575457,30905484,111119571,78038960,78038960,825830,718,0,0
C040235,2704176,32450112,1974079,23688948,154146489,22280484,14788184,358041,867,0,0
C040236,6851376,82216512,3973864,47686368,553023745,111637455,88498486,562133,749,0,0
C040237,4244217,50930604,1799120,21589440,50101692,25774716,20124055,280022,754,0,0
C040238,4808187,57698244,3445050,41340600,84867355,53623943,47918719,269909,866,0,0
C040239,5083917,61007004,2948348,35380176,156190750,90797284,60170045,491482,763,1,0
C040240,2678068,32136816,2023267,24279204,161263658,16879042,10308038,178363,735,0,0
C040241,3173768,38085216,1791619,21499428,34671736,35228463,10327987,171210,784,0,0
C040242,2589751,31077012,889857,10678284,250760891,30929555,21050413,211318,832,0,0
C040243,3681229,44174748,2511561,30138732,522942345,36509362,19084501,219015,641,0,0
C040244,6862048,82344576,5229637,62755644,108999105,67054822,59598603,311384,814,0,0
C040245,5704828,68457936,3387417,40649004,472704889,102242481,89776296,1329431,644,2,1
C040246,1982737,23792844,1230976,14771712,51557774,27964103,23921904,163861,886,0,0
C040247,4425820,53109840,2535443,30425316,88513732,29788885,15485366,308053,807,0,0
C040248,3364860,40378320,1984123,23809476,269639572,60436913,60436913,756273,834,0,0
C040249,3566069,42792828,2203552,26442624,115319102,21024905,10127560,389723,683,0,0
C040250,5015063,60180756,3278919,39347028,234385427,94164709,94164709,754791,744,0,0
C040251,6321240,75854880,3350506,40206072,146885961,110206999,110206999,998278,787,0,0
C040252,9664186,115970232,5717507,68610084,753084541,100073011,77131345,931016,828,0,0
C040253,4672076,56064912,2586150,31033800,126974464,19690336,15396012,171633,735,1,0
C040254,3913986,46967832,1964922,23579064,124969452,60661880,50812113,397281,777,0,0
C040255,4559232,54710784,3267686,39212232,100639088,30883208,25202950,556497,860,0,0
C040256,3971369,47656428,3063799,36765588,123485452,64934421,53381667,607372,720,0,0
C040257,4951917,59423004,2256481,27077772,192620762,47795306,47795306,183603,804,0,0
C040258,3192271,38307252,1789606,21475272,90774910,48112199,48112199,514471,774,0,0
C040259,5113458,61361496,3585794,43029528,386193442,75797779,56875771,609292,769,0,0
C040260,3396774,40761288,1452385,17428620,196555943,58456495,21593149,481052,782,0,0
C040261,3337831,40053972,1500584,18007008,165571313,30372774,16612290,326833,727,0,0
C040262,4122456,49469472,1853010,22236120,115257204,36948879,29558852,181579,779,0,0
C040263,6158223,73898676,3151687,37820244,169981606,51685303,25030707,336662,796,1,0
C040264,5421720,65060640,3365831,40389972,197486203,31957779,18640256,517115,845,0,0
C040265,1892321,22707852,921789,11061468,84345425,34662980,30137521,286756,776,0,0
C040266,3197371,38368452,1401647,16819764,30143447,17242072,11429267,225286,822,0,0
C040267,6572007,78864084,3107249,37286988,241266878,57357420,47451751,483280,865,0,0
C040268,4583026,54996312,3096725,37160700,166737239,141525289,135473758,1249026,728,0,1
C040269,6600066,79200792,3911320,46935840,532477154,92744738,88434994,752215,818,0,0
C040270,5838036,70056432,2631731,31580772,462868357,50334628,35768057,268724,765,0,0
C040271,4543846,54526152,2603309,31239708,241708140,35139315,13818993,174559,806,0,0
C040272,5258610,63103320,4165716,49988592,88133088,78247702,54802789,553714,767,0,0
C040273,3938426,47261112,3461221,41534652,125506345,29181653,21764726,308667,789,0,0
C040274,4626809,55521708,2753358,33040296,260017598,38466395,32582756,242656,724,0,0
C040275,3667265,44007180,2183463,26201556,210257863,80579675,39654891,383191,684,1,0
C040276,2098788,25185456,1025491,12305892,63082375,19435331,19435331,183791,800,0,0
C040277,2685235,32222820,1673334,20080008,147497099,34179299,30620672,186384,816,0,0
C040278,3657518,43890216,1878045,22536540,192462390,62131475,62131475,711346,761,1,0
C040279,1966775,23601300,1330629,15967548,100432062,12076056,8073031,149822,877,0,0
C040280,5216771,62601252,3298287,39579444,115117681,59600730,40477957,410145,670,0,0
C040281,5062081,60744972,3297944,39575328,78736103,51782733,26654671,122311,742,0,0
C040282,4418358,53020296,2198478,26381736,414525500,28448629,28448629,609647,779,1,0
C040283,5097426,61169112,2887835,34654020,440318660,72672799,53797011,554454,811,0,0
C040284,6023451,72281412,3466632,41599584,125007664,140197720,115581996,682708,804,1,1
C040285,5371657,64459884,3087590,37051080,485480670,122952935,114300829,792404,715,0,0
C040286,3439111,41269332,2043896,24526752,131360719,36044124,20575637,484990,785,0,0
C040287,4146708,49760496,2423519,29082228,216522430,87872556,87872556,459856,817,0,0
C040288,4469982,53639784,2873157,34477884,62875500,91605324,88037167,769292,724,1,1
C040289,3200670,38408040,1634420,19613040,221348596,30245397,26874581,89083,804,0,0
C040290,2905618,34867416,2134721,25616652,147128040,19263161,12247636,58112,817,0,0
C040291,3905722,46868664,3443328,41319936,125857740,41886431,33144764,353718,796,0,0
C040292,4607620,55291440,3894475,46733700,101814309,102920214,80889637,294374,783,0,0
C040293,8174380,98092560,3812141,45745692,303074585,123473422,99311684,868094,793,0,0
C040294,3554136,42649632,2406468,28877616,73166416,18677771,13764268,182793,772,0,0
C040295,5711506,68538072,2585116,31021392,260307625,91269137,41616568,768521,673,0,1
C040296,5045892,60550704,3018963,36227556,559758860,33035458,25803875,154955,789,0,0
C040297,2883911,34606932,1122009,13464108,152860461,31594998,31254153,390309,689,0,0
C040298,7165279,85983348,4754056,57048672,65749060,115429321,87450663,1056449,724,0,0
C040299,5417530,65010360,3373834,40486008,530584966,39441371,14153226,224971,757,0,0
C040300,4223416,50680992,1851441,22217292,342572493,19112391,19112391,165144,832,0,0
C040301,4204414,50452968,1565663,18787956,84662603,63315817,62292137,668531,841,0,0
C040302,4770666,57247992,2233479,26801748,109379499,40193959,27101230,425355,694,0,0
C040303,1800000,21600000,896209,10754508,26662364,11882950,7661593,154718,740,0,0
C040304,5481278,65775336,3425125,41101500,57965638,28820680,22271367,382311,764,0,0
C040305,3863045,46356540,2025649,24307788,166484998,46793416,33857501,402823,717,1,0
C040306,9152670,109832040,6370275,76443300,499811489,265792662,265792662,1923847,732,0,0
C040307,4097893,49174716,1670165,20041980,522162757,38489233,38489233,379504,775,0,0
C040308,7217316,86607792,4475293,53703516,1155614812,108907911,55935588,253097,712,0,0
C040309,2848508,34182096,1854960,22259520,119452790,46328666,45530377,316468,807,0,0
C040310,4300236,51602832,1930450,23165400,335034671,45887647,39740567,576823,753,0,0
C040311,6790247,81482964,2895419,34745028,217388481,193129501,181830755,1522963,770,0,1
C040312,4607738,55292856,3115529,37386348,190211455,95527244,63899341,334169,742,0,0
C040313,1800000,21600000,1162838,13954056,72051219,37315616,35770306,267136,751,0,0
C040314,4870932,58451184,3744194,44930328,45024927,62460459,46139741,594207,738,0,0
C040315,7003369,84040428,3985067,47820804,306227289,104425117,104425117,1205003,701,0,1
C040316,6174650,74095800,1904018,22848216,305127885,86211666,58419057,209964,849,0,0
C040317,3352175,40226100,2601971,31223652,39369291,30264358,23288660,369045,747,0,0
C040318,4677421,56129052,1915572,22986864,272477555,23142503,12583880,346656,836,0,0
C040319,3724379,44692548,2584140,31009680,68107243,137711622,137711622,1089764,698,0,0
C040320,3798235,45578820,1591343,19096116,573851253,49086345,23307948,543894,795,0,0
C040321,6050241,72602892,2682793,32193516,162986330,123738292,99774763,1007338,776,1,0
C040322,4794806,57537672,3426697,41120364,95320933,47227505,36663842,628328,720,0,0
C040323,4978495,59741940,2929277,35151324,32466366,52825126,52825126,198413,819,2,0
C040324,2700434,32405208,717689,8612268,132330288,41588737,41193544,474534,804,0,0
C040325,3619681,43436172,1404707,16856484,97564702,34636945,32736369,490270,757,1,0
C040326,3955745,47468940,1424530,17094360,126003299,45874764,39056391,323823,779,0,0
C040327,3830479,45965748,2671716,32060592,407704488,30938468,30240926,440377,699,0,0
C040328,3077720,36932640,1728222,20738664,400606897,23226360,19575922,61554,786,1,0
C040329,3584298,43011576,2142795,25713540,184779501,135940472,131730306,856395,681,0,0
C040330,3748976,44987712,2457784,29493408,367942542,61270440,53227199,342579,723,1,0
C040331,4392576,52710912,2176165,26113980,203199973,108174522,104016049,609270,800,0,0
C040332,6739813,80877756,3991343,47896116,871631967,55532602,39818365,134796,821,0,0
C040333,6225042,74700504,4058755,48705060,270801594,72109290,34615471,545359,794,0,0
C040334,4442608,53311296,3567256,42807072,175344863,38692856,38692856,595345,707,0,0
C040335,5121576,61458912,3317151,39805812,201976663,125813109,125813109,1107586,695,0,0
C040336,4688217,56258604,2589293,31071516,612750394,73164780,46088995,520520,854,0,0
C040337,5775530,69306360,2602035,31224420,99170680,80619510,74608107,585898,743,0,0
