customer_id,monthly_income,annual_income,monthly_expense,annual_expense,total_assets,total_debt,loan_balance,monthly_loan_payment,credit_score,past_overdue_count,target
C070109,3903498,46841976,2981918,35783016,47659510,57291004,51376243,306577,762,1,0
C070110,6090371,73084452,3506776,42081312,106511704,20715112,20679605,354371,743,0,0
C070111,6937922,83255064,4679865,56158380,293232555,48394852,26910208,138758,773,0,0
C070112,5995917,71951004,4042131,48505572,328979340,64210475,64210475,624420,835,0,0
C070113,4448533,53382396,1640910,19690920,359868877,73558592,48902619,694174,755,0,1
C070114,5583978,67007736,1483232,17798784,515893419,90123240,70865862,504034,777,0,0
C070115,3072820,36873840,1130783,13569396,139436224,56608089,39612818,425618,704,0,0
C070116,3249186,38990232,1752076,21024912,76720488,61481170,61481170,486237,784,0,0
C070117,3198912,38386944,1493741,17924892,381684707,69846970,49457108,384242,718,1,0
C070118,3624263,43491156,2568655,30823860,194255257,63348144,57716167,312270,778,0,0
C070119,5418308,65019696,3342371,40108452,49468191,65206771,17144908,379894,694,0,0
C070120,2101962,25223544,1497641,17971692,154846130,25020683,23676115,200063,815,0,0
C070121,2765080,33180960,1943347,23320164,35071872,31931735,19429013,194962,752,0,0
C070122,6419712,77036544,4373612,52483344,1078511616,92623623,44742974,652474,835,0,0
C070123,6399904,76798848,2791121,33493452,74870007,41852011,37934155,672421,746,0,0
C070124,4917168,59006016,2491955,29903460,236257758,56227533,54944830,553536,803,0,0
C070125,2784499,33413988,1691662,20299944,116427989,59346952,46089343,343097,751,0,0
C070126,3470936,41651232,2002528,24030336,105129639,34618010,34618010,440773,721,0,0
C070127,2029042,24348504,962070,11544840,86434957,18496296,18496296,202768,815,0,0
C070128,1800000,21600000,1064763,12777156,28401146,17808965,8219647,50000,752,0,0
C070129,1896465,22757580,1055507,12666084,62580503,45447876,32868190,386607,745,0,0
C070130,5535104,66421248,4058039,48696468,544227218,56228964,46745879,1007058,750,0,1
C070131,6059147,72709764,3291897,39502764,196410238,51522620,29833730,620159,809,0,0
C070132,7058185,84698220,3869008,46428096,161927162,83817458,46432721,865947,761,0,0
C070133,1800000,21600000,1116174,13394088,30883323,18368923,7126294,361328,724,0,0
C070134,2855420,34265040,2096885,25162620,134281137,33737257,24103084,305725,791,0,0
C070135,7149255,85791060,3858946,46307352,312658612,90408932,38601102,548866,695,1,0
C070136,4361230,52334760,2222656,26671872,171356278,76358539,76358539,500001,823,0,0
C070137,5053375,60640500,4358620,52303440,67174997,53559438,16313511,147811,728,2,0
C070138,5836273,70035276,4543901,54526812,193607340,68628468,59210083,564297,768,0,0
C070139,3737152,44845824,1736642,20839704,179732202,31008549,24997829,390649,700,0,0
C070140,6733953,80807436,3699146,44389752,96466751,72247242,47746997,551264,770,0,0
C070141,4319574,51834888,1813038,21756456,28471034,71082132,52849169,445577,829,0,0
C070142,2270526,27246312,800723,9608676,92973893,58474883,51067967,455498,804,0,0
C070143,4219849,50638188,2767707,33212484,230509991,50982187,48308213,453466,790,0,0
C070144,3106719,37280628,2609295,31311540,162789398,48595797,24024306,127232,751,0,0
C070145,1800000,21600000,1076509,12918108,121682463,11928474,11928474,70858,758,1,0
C070146,3578458,42941496,2154207,25850484,590830785,35166211,29453414,375866,769,0,0
C070147,6437507,77250084,3668306,44019672,178977704,30665207,20489446,473460,741,1,0
C070148,5969507,71634084,3542345,42508140,576819956,106669441,106669441,694432,810,0,0
C070149,2064460,24773520,1659360,19912320,32867676,25019952,21201781,147110,699,0,0
C070150,2476666,29719992,1665469,19985628,136432033,24621875,17027194,273167,910,0,0
C070151,3249456,38993472,1988729,23864748,168843466,35723175,32870330,297706,807,0,0
C070152,5429663,65155956,3243178,38918136,91049033,70440185,36058011,417250,681,0,1
C070153,5256993,63083916,1974251,23691012,175496115,69430214,43406599,571983,721,0,0
C070154,2154977,25859724,1574463,18893556,204263934,27967189,27967189,182219,915,0,0
C070155,7042602,84511224,5139715,61676580,270177757,92344616,62220990,1206582,650,0,0
C070156,5404110,64849320,3355779,40269348,277579056,106013520,91173611,502772,879,0,0
C070157,1800000,21600000,1356070,16272840,105303823,16194654,16194654,174546,798,1,1
C070158,3446290,41355480,2308272,27699264,123543304,28292004,13137766,351369,725,0,0
C070159,1800000,21600000,1137752,13653024,55751036,41392677,31533093,261898,690,0,0
C070160,2722905,32674860,1834778,22017336,179227401,55707684,51513181,402527,759,0,0
C070161,2480973,29771676,1230288,14763456,129306662,39593782,23624222,93502,709,0,1
C070162,3887317,46647804,2992236,35906832,88865570,58369046,43391812,311550,727,0,0
C070163,5750481,69005772,4592598,55111176,143303934,58856399,31900729,296787,751,0,0
C070164,4292513,51510156,2879827,34557924,475791008,64469429,61798789,430255,763,1,0
C070165,6221732,74660784,4293411,51520932,143579975,46271989,38358760,380351,809,0,0
C070166,1861698,22340376,1294655,15535860,69162227,28077906,23891556,172068,734,0,0
C070167,6523196,78278352,3356207,40274484,561535521,24658832,24658832,608938,942,0,0
C070168,5596776,67161312,2517552,30210624,284188087,93203596,90925995,636442,782,0,0
C070169,3900147,46801764,1660413,19924956,122342459,42972007,30396027,164682,795,0,0
C070170,4428220,53138640,2939089,35269068,75745074,64469329,43119027,263895,785,0,0
C070171,6789329,81471948,4491873,53902476,602144573,41191638,41191638,519095,797,0,0
C070172,2637316,31647792,1903727,22844724,443069088,21824080,9533558,209079,732,1,0
C070173,3025969,36311628,1653223,19838676,73566116,38264997,19391477,387388,853,1,0
C070174,7259793,87117516,4735221,56822652,387033652,90682739,23108669,450151,773,0,0
C070175,5245557,62946684,2679406,32152872,138930620,84154148,35407104,346779,797,0,0
C070176,4198179,50378148,3453772,41445264,326528626,47785701,34079784,268694,660,0,1
C070177,4549713,54596556,3540014,42480168,261365151,35865980,35865980,377126,733,0,0
C070178,3949604,47395248,2200268,26403216,329039596,19208683,18199368,460064,877,0,0
C070179,3640108,43681296,1265500,15186000,358352768,39351901,30426515,124008,851,0,0
C070180,8589110,103069320,4659459,55913508,178237770,107940370,78288743,995516,695,0,0
C070181,3361936,40343232,1651142,19813704,52379325,28252226,25300261,242631,837,0,0
C070182,5941213,71294556,3081989,36983868,876539682,210794548,210794548,2089375,654,2,1
C070183,3453530,41442360,2341999,28103988,151010967,38970898,32250479,439499,762,0,0
C070184,5611278,67335336,3614712,43376544,75795067,59954857,56508374,745483,733,0,0
C070185,3486728,41840736,2083846,25006152,80606600,102752596,82343832,748008,788,0,0
C070186,3924769,47097228,2746535,32958420,109842611,130652558,121714433,812219,766,0,0
C070187,5756641,69079692,2512008,30144096,151920712,76739504,72527034,745722,814,0,0
C070188,6396822,76761864,4859938,58319256,193618993,107792608,60511503,656384,729,0,0
C070189,6628863,79546356,3741212,44894544,188441659,40072927,29986227,655909,706,0,0
C070190,7271635,87259620,3506697,42080364,317806029,93400071,50880214,262543,722,0,0
C070191,2902350,34828200,843322,10119864,460836620,29400042,13766500,224609,829,0,0
C070192,4390835,52690020,2124895,25498740,165908738,37116684,37116684,409770,801,0,0
C070193,4246543,50958516,3009901,36118812,255239296,31136742,15984637,148202,830,0,0
C070194,3462195,41546340,2412634,28951608,304912185,14635103,13390596,208902,757,0,0
C070195,7535436,90425232,4055555,48666660,302865301,84060282,84060282,599033,824,0,0
C070196,2094800,25137600,1202362,14428344,21931654,41027963,28049871,228960,858,0,0
C070197,5448799,65385588,1362200,16346400,301114198,40759704,23545817,357275,864,0,0
C070198,1800000,21600000,1114255,13371060,19598667,13308262,9817691,116742,775,0,0
C070199,2543177,30518124,2152231,25826772,86379950,22203258,14523251,223020,827,0,0
C070200,4122005,49464060,2343490,28121880,119365276,127829652,116387084,933410,817,0,0
C070201,6546390,78556680,4324619,51895428,622233129,63860107,45892385,528082,715,0,0
C070202,6652057,79824684,4143177,49718124,158123007,68386822,68386822,1087836,760,0,0
C070203,4447620,53371440,2482913,29794956,63246879,49300412,34969378,584808,838,0,0
C070204,3520454,42245448,1500501,18006012,89927158,17777728,11914599,70409,762,0,0
C070205,1800000,21600000,1111122,13333464,55180091,30570488,23239612,217221,808,0,0
C070206,6967828,83613936,3731099,44773188,299581109,144731914,132851502,958447,838,0,0
C070207,3962377,47548524,2803189,33638268,340780215,23148750,22495019,282653,680,0,0
C070208,3935473,47225676,1397411,16768932,243118045,22523921,11272519,430708,714,0,0
C070209,2195905,26350860,1442360,17308320,63119106,17087579,7160715,128301,784,1,0
C070210,7617740,91412880,2456988,29483856,605872889,84157035,54003188,446669,908,0,0
C070211,4553551,54642612,2199511,26394132,106291963,63394381,63394381,551545,891,0,0
C070212,8951473,107417676,6398837,76786044,377752265,148613291,133532722,1068545,755,0,0
C070213,5693068,68316816,3456649,41479788,91090674,177072853,145754348,1173997,799,0,0
C070214,2852961,34235532,1395166,16741992,124527958,36370943,23463687,227154,834,0,0
C070215,3377268,40527216,2592826,31113912,135001852,54593345,33840186,269907,673,0,0
C070216,8833107,105997284,6221156,74653872,372107224,458596896,458596896,3510344,636,0,1
C070217,7569069,90828828,6870724,82448688,456191665,38627310,24839397,489896,780,0,0
C070218,6885958,82631496,2169332,26031984,171560657,99112163,94215685,965725,778,0,1
C070219,1942163,23305956,1228587,14743044,98214152,13433644,6224463,114669,781,1,0
C070220,4343309,52119708,2241470,26897640,126848702,24674636,17138739,391431,669,0,0
C070221,2861154,34333848,1734570,20814840,60717867,25739230,18847042,216486,835,0,0
C070222,2790918,33491016,1404023,16848276,273232121,37042882,24683784,251109,830,0,0
C070223,2669631,32035572,1875473,22505676,108676645,75327643,67229409,473744,682,2,0
C070224,3197925,38375100,2070061,24840732,165483972,107145484,97617970,811684,821,0,0
C070225,3959663,47515956,3260190,39122280,48942960,31877152,17889966,312729,761,0,0
C070226,3295038,39540456,1224881,14698572,77466857,154485501,130302264,855505,700,0,0
C070227,2742352,32908224,1319465,15833580,105678513,29963548,21295967,208693,906,0,0
C070228,3359042,40308504,2125645,25507740,115547619,24107361,15626392,302390,734,0,0
C070229,10426520,125118240,9533128,114397536,223089036,103805986,78682570,573250,705,0,0
C070230,5399290,64791480,4187585,50251020,237049604,133778589,130908315,930057,708,0,0
C070231,3343964,40127568,2226468,26717616,164599572,33524252,12183071,257587,820,1,0
C070232,5084896,61018752,1990985,23891820,834508337,112464938,96771353,639399,778,0,0
C070233,11358046,136296552,5976900,71722800,376112567,185577435,148317911,1787711,889,0,0
C070234,7953565,95442780,3961932,47543184,420424276,135200196,100089179,987785,847,0,0
C070235,2802948,33635376,1347775,16173300,143548198,36110261,28096719,396397,740,0,0
C070236,2160022,25920264,1347140,16165680,50133262,51223045,34617479,354430,809,0,0
C070237,4008579,48102948,3178658,38143896,299191118,35649933,22846998,662513,606,1,0
C070238,2360357,28324284,1549036,18588432,46701841,31089813,20554202,227782,802,0,0
C070239,9823600,117883200,7070698,84848376,177054778,87056845,45658412,979539,753,1,0
C070240,3120004,37440048,1260478,15125736,461200259,18257822,5289002,62400,774,0,0
C070241,3350077,40200924,2928646,35143752,72880009,136972359,122563087,849984,712,0,1
C070242,2803137,33637644,1360644,16327728,84687440,78196975,74235042,541088,776,0,1
C070243,4041501,48498012,2133793,25605516,117079809,30386594,30386594,614262,713,0,0
C070244,3287029,39444348,2513627,30163524,187107658,43254430,34148198,339074,827,0,0
C070245,2415521,28986252,1319552,15834624,126868386,17832269,17832269,285884,807,0,0
C070246,7708991,92507892,6878562,82542744,157297827,193717031,158949532,1286702,589,0,1
C070247,2239025,26868300,856413,10276956,93384423,106317598,83089550,579550,733,2,0
C070248,2956978,35483736,2025777,24309324,71096192,25163545,20906595,452373,707,0,1
C070249,4625147,55501764,3509951,42119412,137430057,23084863,22019940,295784,774,0,0
C070250,3093836,37126032,1294071,15528852,150968001,24843574,16102891,180227,839,1,0
C070251,2460900,29530800,1378915,16546980,88048219,65545901,58879518,553435,833,0,0
C070252,7691744,92300928,5158085,61897020,558935969,72786228,48729327,898145,816,0,0
C070253,4151681,49820172,1511828,18141936,55928942,120412871,120412871,858452,774,0,0
C070254,3262323,39147876,1731980,20783760,110940637,86564234,73088688,264595,738,0,0
C070255,3487535,41850420,2231931,26783172,97966363,89844844,81473353,512297,771,1,0
C070256,5325861,63910332,3618627,43423524,674472310,129571106,112374649,689007,668,0,0
C070257,2393973,28727676,1809901,21718812,168161450,46086150,40653068,381781,819,0,0
C070258,2637870,31654440,2270106,27241272,262874863,45792772,43109762,478566,656,0,1
C070259,2243083,26916996,1244841,14938092,54074845,66847781,66847781,509345,802,0,0
C070260,5232028,62784336,3783886,45406632,150718261,24965118,24965118,106689,904,0,0
C070261,7359166,88309992,5272551,63270612,756923658,172662321,140834065,1221340,732,0,0
C070262,3711759,44541108,2607450,31289400,382661579,20986063,20986063,185540,746,0,0
C070263,3678844,44146128,3206379,38476548,195080842,18438884,18438884,446519,711,0,0
C070264,5234970,62819640,3118218,37418616,272770099,25707878,17445467,156638,856,0,0
C070265,4178582,50142984,1579565,18954780,73048958,22287347,16306926,161621,886,0,0
C070266,3611442,43337304,2271654,27259848,182391449,75800107,60108171,485428,731,0,0
C070267,2046819,24561828,1498447,17981364,32982647,35647693,22103404,162161,730,2,0
C070268,3796998,45563976,2282948,27395376,118481305,28953305,13185941,293506,744,0,0
C070269,5280123,63361476,3158351,37900212,506387753,86031433,67520090,439971,841,0,0
C070270,6486685,77840220,4384188,52610256,191368345,70138400,70138400,751511,840,0,0
C070271,4121826,49461912,2312453,27749436,203426828,102035160,91112898,592232,671,0,1
C070272,2921934,35063208,1002543,12030516,213847721,29775390,25428347,421803,703,1,0
C070273,3094092,37129104,2840405,34084860,140800779,88722975,69205820,531785,622,0,1
C070274,4068138,48817656,2733070,32796840,471617813,25456979,12662424,532772,780,1,0
C070275,4231661,50779932,2646412,31756944,313811569,47994951,47994951,289545,809,0,0
C070276,1800000,21600000,894629,10735548,96562902,16600638,10747822,140068,881,0,0
C070277,3132023,37584276,1994237,23930844,426285463,45135055,40025886,378264,770,1,0
C070278,4928499,59141988,3158195,37898340,123100858,36893715,30005166,629905,861,0,0
C070279,3205445,38465340,1860323,22323876,150368660,92035868,87423552,720355,844,0,0
C070280,6111358,73336296,6416926,77003112,253288538,93104880,42370687,566991,711,0,0
C070281,3454251,41451012,1662219,19946628,300460124,30460200,22532621,517041,684,0,0
C070282,4968333,59619996,2997340,35968080,472515187,67036808,67036808,598022,743,0,0
C070283,2620628,31447536,1607846,19294152,79426426,31049654,30211633,261423,793,0,0
C070284,2520273,30243276,2074309,24891708,129294097,36799855,17786186,222630,822,0,0
C070285,2828300,33939600,2157521,25890252,475154400,67350723,49182784,530406,695,1,0
C070286,10975652,131707824,5718223,68618676,229287206,147175798,140867428,1467985,808,0,0
C070287,1800000,21600000,1015222,12182664,48245239,13165988,13165988,89307,797,0,0
C070288,3502990,42035880,2777768,33333216,75807377,44511690,28285147,93614,751,0,1
C070289,7260578,87126936,2824991,33899892,863104497,63035554,28281893,607777,877,0,0
C070290,3200111,38401332,1989237,23870844,307844694,61563354,45847612,541278,776,0,0
C070291,3630385,43564620,1897859,22774308,128562155,17013346,17013346,295063,772,0,0
C070292,5281364,63376368,1904688,22856256,508157080,42368818,32748195,405735,860,0,0
C070293,4352582,52230984,3154456,37853472,281944990,88450590,82096977,647915,711,0,0
C070294,3260078,39120936,2322207,27866484,187029179,28946580,14348743,297372,738,0,0
C070295,8291178,99494136,3994346,47932152,1058092525,66190503,50658528,663707,783,1,0
C070296,2800400,33604800,1648937,19787244,159849112,37949312,21501731,351181,721,0,0
C070297,3681456,44177472,1974198,23690376,350777376,41785194,37721196,313207,769,0,0
C070298,4715127,56581524,2022920,24275040,171598891,53620398,36132777,373939,876,0,0
C070299,5246372,62956464,3267336,39208032,118679524,102389657,94080337,827647,706,0,0
C070300,3865490,46385880,2284137,27409644,184965180,50100287,27362577,579247,820,0,0
C070301,4352714,52232568,2142510,25710120,167712468,55805124,31634353,361943,777,1,0
C070302,5998515,71982180,3184494,38213928,148748608,84771159,54983228,437233,874,0,0
C070303,5175658,62107896,3374563,40494756,846199802,82494959,63753890,350885,868,0,0
C070304,4643617,55723404,2733781,32805372,168086159,100904449,85267391,698650,786,0,0
C070305,2510510,30126120,2039385,24472620,74480117,44144838,34514602,386417,695,0,0
C070306,4302427,51629124,2419816,29037792,257074315,62420770,62420770,998464,853,0,0
C070307,4644013,55728156,3020039,36240468,554229934,138323865,131949903,1125780,760,0,0
C070308,4767990,57215880,3807205,45686460,158314075,86272643,71850877,607533,771,0,0
C070309,2734391,32812692,1490169,17882028,316017911,43850030,29260038,340422,718,0,0
C070310,4093443,49121316,2239625,26875500,191410710,14937536,14937536,187792,834,0,0
C070311,2990951,35891412,2018150,24217800,69511168,27139384,23694588,369165,696,1,0
C070312,2925436,35105232,2214879,26578548,170064560,38023196,38023196,283527,822,0,0
C070313,5205467,62465604,3036473,36437676,377366421,40021967,34818743,542674,792,0,0
C070314,3456089,41473068,1787068,21444816,364394562,55506318,55506318,285221,782,0,0
C070315,3496215,41954580,1370234,16442808,119920245,68861069,44542798,350512,839,1,0
C070316,6020007,72240084,2496053,29952636,190037083,75976128,51850501,685622,825,0,0
C070317,2866576,34398912,2252054,27024648,123486256,66439546,66439546,504903,749,0,0
C070318,2844992,34139904,1779736,21356832,184883575,42510024,29929633,365931,663,0,0
C070319,3240330,38883960,1249471,14993652,109358845,24806941,18357503,260588,797,0,0
C070320,9645471,115745652,4785105,57421260,504647831,86986981,25809446,192909,768,0,0
C070321,4385679,52628148,2369804,28437648,123379299,33483232,27696883,431606,735,1,0
C070322,2008205,24098460,1342914,16114968,83155805,17133582,13520870,123980,788,0,0
C070323,3712770,44553240,2499522,29994264,138105111,37084622,26967286,74255,805,0,0
C070324,3070554,36846648,2457233,29486796,438336633,24526263,20243811,471723,655,1,0
C070325,4123432,49481184,2521342,30256104,166341158,35806531,20763477,425610,763,0,0
C070326,6656523,79878276,3306988,39683856,297596870,208147314,165986327,1303089,741,0,0
C070327,5771907,69262884,2927878,35134536,82530818,32878481,14473035,340915,877,0,0
C070328,2473866,29686392,1205908,14470896,65388974,20869012,12209799,50000,816,0,0
C070329,9531935,114383220,3994065,47928780,266760379,71568959,40489477,348278,866,0,0
C070330,5576486,66917832,2887041,34644492,761550016,66799793,66799793,948035,744,1,0
C070331,3675922,44111064,1350339,16204068,158522584,26255262,15811699,367522,812,0,0
C070332,2547101,30565212,1377310,16527720,153829762,36559135,36559135,409398,775,1,0
C070333,5400983,64811796,1846333,22155996,305660148,77024570,77024570,811669,810,0,0
C070334,6292134,75505608,2733165,32797980,219759874,101219616,72829154,348096,832,0,1
C070335,5490493,65885916,3063646,36763752,175687440,93967963,66884395,109810,902,0,0
C070336,3901678,46820136,1638382,19660584,142638960,31512076,22403365,78034,791,0,0
C070337,3264020,39168240,2856474,34277688,204930358,29695602,29695602,189927,831,0,0
