customer_id,monthly_income,annual_income,monthly_expense,annual_expense,total_assets,total_debt,loan_balance,monthly_loan_payment,credit_score,past_overdue_count,target
C000047,5585529,67026348,3802527,45630324,131068286,95712169,65731910,647623,875,0,0
C000048,3188107,38257284,1588089,19057068,279662539,50011930,40061819,634228,737,0,0
C000049,5472254,65667048,3003941,36047292,91786847,75330198,44497673,334885,815,0,0
C000050,10772044,129264528,5246087,62953044,569287357,81892206,31877691,683598,830,0,0
C000051,5709028,68508336,4878409,58540908,84172031,82314398,76865402,366420,753,0,0
C000052,5140487,61685844,2214137,26569644,194957610,27149206,14358846,303339,808,0,0
C000053,3474804,41697648,2352790,28233480,163812707,33073053,10944631,370455,733,0,0
C000054,3743167,44918004,2519385,30232620,88077356,98562711,74197944,605283,788,0,0
C000055,2952659,35431908,2375267,28503204,161607551,55023368,51259829,467638,673,0,0
C000056,2841781,34101372,2420058,29040696,154228946,21295123,10892066,339854,833,0,0
C000057,4364841,52378092,2243453,26921436,357472921,38602235,21752655,203732,811,0,0
C000058,2495062,29940744,1408646,16903752,30375932,31353789,23814368,124707,832,0,0
C000059,3615139,43381668,1180819,14169828,196496429,74929616,52414699,262006,726,0,0
C000060,3025541,36306492,2495886,29950632,26700543,57335961,50675794,371780,749,0,1
C000061,3824450,45893400,2647708,31772496,65520733,52834215,29833935,381665,728,0,1
C000062,3016664,36199968,2495747,29948964,30161342,61339880,35425817,446900,700,2,1
C000063,4244651,50935812,2789011,33468132,465360511,191225570,191225570,1603349,624,1,0
C000064,2294513,27534156,1514643,18175716,331098091,20601993,10956652,267721,899,0,0
C000065,2780133,33361596,1757746,21092952,88048104,62500665,51081383,333190,761,0,0
C000066,3760226,45122712,2757361,33088332,313523895,40682078,40682078,355058,768,0,0
C000067,5152294,61827528,3297015,39564180,74196009,46056419,46056419,559278,768,1,0
C000068,6409400,76912800,3032751,36393012,48859777,53184267,40287536,628937,865,0,0
C000069,3556818,42681816,2343216,28118592,43989961,36841288,23773812,319885,825,0,0
C000070,3239135,38869620,2321405,27856860,396624865,34388303,24035575,396590,762,0,0
C000071,4929784,59157408,2920604,35047248,21970602,85175418,77627242,906949,696,0,0
C000072,2992452,35909424,1798425,21581100,48287668,38241581,23059572,247888,922,0,0
C000073,5525354,66304248,2896079,34752948,312724746,57442197,42108630,522958,782,0,0
C000074,2483183,29798196,1296839,15562068,140863082,31651742,28868264,273946,811,0,0
C000075,2287126,27445512,1087696,13052352,96084250,7244447,7244447,108331,885,0,0
C000076,4204893,50458716,1365857,16390284,364179243,26621545,26621545,373404,750,0,0
C000077,3472622,41671464,1812588,21751056,42249102,16758360,16758360,340762,813,0,0
C000078,3548649,42583788,2177689,26132268,36682365,38221704,38068436,570460,804,0,0
C000079,8118890,97426680,4294222,51530664,765268971,256825376,247453774,1651283,796,0,0
C000080,5618557,67422684,3401504,40818048,231099306,50642141,43261751,229323,695,0,0
C000081,5056786,60681432,3106070,37272840,266785690,74206929,55629205,490961,710,0,0
C000082,2773569,33282828,693392,8320704,153301189,43365633,38226188,253408,764,0,0
C000083,6198876,74386512,3843450,46121400,449697787,66337383,39204788,1048072,787,0,0
C000084,4263233,51158796,2065618,24787416,149122224,110584597,87079901,1059750,658,0,1
C000085,2763049,33156588,2313446,27761352,35459473,38971875,28221823,577602,696,0,0
C000086,3402537,40830444,2042754,24513048,175413298,45192450,17655684,322004,827,1,0
C000087,1800000,21600000,698273,8379276,41606007,18992313,18992313,232932,735,0,0
C000088,2984686,35816232,2235583,26826996,69867069,18343612,18343612,310910,842,0,0
C000089,3764653,45175836,1858400,22300800,47248541,94207870,90689059,652211,776,0,0
C000090,3469945,41639340,2442134,29305608,100511537,85805193,85805193,587298,786,0,0
C000091,4496790,53961480,1925586,23107032,144023680,23190835,23190835,299571,765,2,0
C000092,2987107,35845284,1300631,15607572,292263181,55514876,52184141,542627,729,0,0
C000093,4216267,50595204,2416708,29000496,502686716,50640073,35749521,516431,723,0,0
C000094,1800000,21600000,1243509,14922108,54932790,28981801,27784370,201241,800,0,0
C000095,5284783,63417396,3638879,43666548,299583698,68170760,45496457,591849,747,0,0
C000096,6205356,74464272,3577673,42932076,63652075,102007264,83803192,829765,735,0,0
C000097,4768194,57218328,2199248,26390976,144172722,59041037,55975378,531421,837,0,0
C000098,8662184,103946208,5912566,70950792,200442026,86461968,30865977,394169,732,0,0
C000099,2483978,29807736,1509297,18111564,47710558,14416570,12311535,184830,833,0,0
C000100,1800000,21600000,1393223,16718676,37158205,57560412,56429641,454655,626,1,1
C000101,3132285,37587420,1838518,22062216,30609852,68904105,48126866,334491,726,0,0
C000102,2340909,28090908,1165108,13981296,28661175,29543928,29543928,350073,768,0,0
C000103,5818687,69824244,2994677,35936124,619151756,163602792,143751870,1371683,744,0,1
C000104,1800000,21600000,1326644,15919728,60166530,30725840,25373069,259472,737,0,0
C000105,5415582,64986984,1873710,22484520,201772505,52158626,28473144,265462,884,0,0
C000106,3893603,46723236,1585335,19024020,249874807,39511928,18597705,120547,799,0,0
C000107,2247394,26968728,1511214,18134568,168658568,15871490,15871490,165803,786,0,0
C000108,3115944,37391328,2345892,28150704,459550455,23217689,23217689,239352,886,0,0
C000109,1887895,22654740,1120046,13440552,49256899,28266359,17520163,145519,729,0,0
C000110,2960883,35530596,1550395,18604740,196248468,85535563,74463668,565556,741,0,0
C000111,3640442,43685304,2113856,25366272,174869647,34948261,34948261,401238,864,0,0
C000112,4218190,50618280,2066962,24803544,116509278,64930494,54635897,489236,851,1,0
C000113,5910599,70927188,2928764,35145168,212453203,72135640,59757209,732983,760,0,0
C000114,1800000,21600000,1427658,17131896,176798766,41328557,36571470,232662,777,0,0
C000115,7651092,91813104,5402738,64832856,449107848,74345120,69603254,191788,819,0,0
C000116,2140171,25682052,1248345,14980140,165376760,18676130,14103292,184207,702,0,0
C000117,8391501,100698012,4933149,59197788,137933874,93612400,69311495,196130,839,0,0
C000118,5677053,68124636,3303162,39637944,115744631,48519309,43124290,326142,814,0,0
C000119,4233736,50804832,2869731,34436772,443098057,117376480,67511701,531029,711,0,0
C000120,2806438,33677256,1693697,20324364,110474701,14858161,12758056,296221,635,0,0
C000121,2877028,34524336,1387051,16644612,247735300,36818847,26743841,209503,705,0,0
C000122,2901387,34816644,1441620,17299440,290310346,51604146,51604146,328439,736,0,0
C000123,2909171,34910052,1339533,16074396,348366180,34225789,22296334,403979,796,0,0
C000124,5062031,60744372,4319581,51834972,257733833,54850783,54850783,416478,830,0,0
C000125,4672071,56064852,2928992,35147904,126695067,33416909,32744332,367105,784,0,0
C000126,4377219,52526628,3299161,39589932,510603870,71898416,71898416,423861,915,1,0
C000127,1914902,22978824,775884,9310608,126396918,35606093,18409793,207600,727,0,0
C000128,3604795,43257540,1808741,21704892,586369199,31759818,23876042,330923,950,0,0
C000129,3741615,44899380,2516670,30200040,201667427,54829996,31636436,321243,763,0,1
C000130,3101163,37213956,1599325,19191900,72414741,41307394,34123094,210093,818,0,0
C000131,4333090,51997080,2004853,24058236,185329072,49242428,24494234,558376,816,0,0
C000132,2799018,33588216,1586064,19032768,129509917,53699423,35124443,339512,770,0,0
C000133,4099384,49192608,2319075,27828900,57959756,58492940,49893811,608799,660,0,1
C000134,1800000,21600000,1265579,15186948,137792425,29433943,24118778,256421,710,1,0
C000135,6325880,75910560,2988112,35857344,213717169,26703807,26703807,795238,768,0,0
C000136,5492045,65904540,2298581,27582972,274713971,51139177,51139177,229989,761,0,0
C000137,3093013,37116156,1741865,20902380,132199582,34117370,24536199,182860,839,0,0
C000138,2935312,35223744,2165771,25989252,303056493,44546511,26420213,292478,802,0,0
C000139,3684464,44213568,1893419,22721028,214793757,131848440,127744926,848002,725,0,0
C000140,2348398,28180776,901916,10822992,87376395,25984288,14294959,191118,785,0,0
C000141,2252655,27031860,1611775,19341300,45233099,56660661,56660661,299137,726,0,0
C000142,2489538,29874456,1885006,22620072,308085710,61076524,48973520,317766,728,0,0
C000143,3218532,38622384,1873739,22484868,136941405,27318871,27260169,242261,748,0,0
C000144,8989791,107877492,4215102,50581224,245393973,176201727,176201727,1998087,823,0,0
C000145,4690849,56290188,2554341,30652092,751293508,65330359,48426702,374475,817,1,0
C000146,2925559,35106708,1191554,14298648,147135015,11099409,11099409,98480,781,0,0
C000147,2213386,26560632,1241456,14897472,117992068,24596756,19563959,104304,855,0,0
C000148,2262601,27151212,1790067,21480804,89002981,29522050,29522050,320985,706,0,0
C000149,2523943,30287316,1833271,21999252,132735795,24891216,16751317,161080,803,0,0
C000150,3537655,42451860,1747583,20970996,491927775,77886914,77886914,760164,748,0,0
C000151,6646195,79754340,3573607,42883284,110718231,14239952,14239952,332279,783,0,0
C000152,6202536,74430432,4621931,55463172,134889338,104288675,67962536,975225,829,0,0
C000153,11789248,141470976,5303052,63636624,669872917,238721980,211322277,2080325,713,0,0
C000154,2419665,29035980,1185225,14222700,209094218,45490313,45461880,317722,830,0,0
C000155,6402039,76824468,3900534,46806408,964138924,73545711,51102746,772351,745,0,0
C000156,4255318,51063816,1848528,22182336,95431299,50578757,50578757,373617,859,0,0
C000157,3612662,43351944,2528640,30343680,157770577,45066757,35098388,618218,726,0,0
C000158,3585122,43021464,1883318,22599816,133305399,50880515,41479949,422012,704,1,0
C000159,1800000,21600000,911968,10943616,55449022,27137293,14251755,208979,726,0,0
C000160,1968134,23617608,1539766,18477192,117388739,24797085,19244296,100473,789,0,0
C000161,3998779,47985348,2366524,28398288,40558013,134374555,124908365,841107,855,0,0
C000162,1800000,21600000,1552474,18629688,46497600,66995748,57713222,310437,690,0,1
C000163,6354588,76255056,3528435,42341220,710332638,57266362,22415871,127092,812,0,0
C000164,3278478,39341736,982387,11788644,237697490,24884615,10992112,298552,774,0,0
C000165,2438599,29263188,1316924,15803088,283347647,18350234,8320844,74610,789,0,0
C000166,2446091,29353092,1694726,20336712,119997532,57408390,45384084,270648,724,0,0
C000167,5016042,60192504,3278577,39342924,264069270,132592429,132592429,1001537,841,0,0
C000168,6966822,83601864,4158470,49901640,456592460,62934485,59239270,615656,925,0,0
C000169,5995008,71940096,3636489,43637868,99685949,76841121,72140836,321045,736,0,0
C000170,3923414,47080968,2737375,32848500,56955331,26892290,19793452,474125,727,1,1
C000171,5847907,70174884,3046703,36560436,114198499,143955303,74439377,306880,866,0,0
C000172,3825093,45901116,2511013,30132156,109543739,40725591,40725591,245575,754,0,0
C000173,2597206,31166472,2078581,24942972,324019778,8799790,8799790,158952,752,0,0
C000174,4332379,51988548,1904387,22852644,254767490,21826996,19423028,359914,770,0,0
C000175,2144424,25733088,1332787,15993444,49663855,45363311,44625786,273716,747,0,0
C000176,1800000,21600000,1288000,15456000,50691711,27168218,16725070,196535,717,1,0
C000177,8561685,102740220,4869188,58430256,323160992,200006557,146391831,1066261,839,0,0
C000178,3184643,38215716,2373999,28487988,113206147,18333109,18333109,430353,711,0,0
C000179,3708214,44498568,1936143,23233716,147277333,40699488,25063238,381288,799,0,0
C000180,4177539,50130468,1858178,22298136,222179659,51774996,37719816,499200,771,0,0
C000181,2940070,35280840,1953580,23442960,79603175,55889130,51066378,645155,709,1,0
C000182,3138379,37660548,1557275,18687300,58885748,48824941,48577839,340816,750,0,0
C000183,4368460,52421520,2683368,32200416,714288651,42226863,34000420,236772,803,0,0
C000184,2472795,29673540,1331006,15972072,53309923,23955294,14801505,275773,748,0,0
C000185,4542351,54508212,2277143,27325716,173889702,69481629,25441414,361847,730,0,0
C000186,4488767,53865204,3045777,36549324,206860326,85853516,85851213,841658,780,0,0
C000187,3419126,41029512,1578416,18940992,59039435,17609322,15413198,282469,781,0,0
C000188,3972341,47668092,2602954,31235448,358331194,62850021,42861796,667258,711,0,0
C000189,8125261,97503132,4216899,50602788,426941251,76894933,42324861,486559,814,0,0
C000190,8817241,105806892,6700210,80402520,323722287,520264337,476131014,3344653,567,1,1
C000191,4679236,56150832,2697250,32367000,425354185,47171604,47171604,290823,767,1,0
C000192,9464339,113572068,6127922,73535064,725940923,86970535,41884217,189287,774,0,0
C000193,2153996,25847952,1258927,15107124,215057761,21330054,17917179,228071,838,1,0
C000194,5440234,65282808,2996975,35963700,90415513,171210982,157497005,1131500,721,0,0
C000195,8591240,103094880,6568390,78820680,651918391,136032841,126278652,1435046,805,0,0
C000196,4781001,57372012,2326901,27922812,207384324,19248144,19171473,111562,905,0,0
C000197,4445185,53342220,1377474,16529688,534435673,58767254,47133621,491311,780,0,0
C000198,4935340,59224080,3298717,39584604,71965916,49359232,39935319,364706,764,0,0
C000199,2974156,35689872,1100944,13211328,53838517,35666025,28715170,109549,772,0,0
C000200,4822184,57866208,3745668,44948016,152184798,134065341,111999299,721082,696,1,0
C000201,1800000,21600000,944223,11330676,54889539,20680403,10392410,210114,645,0,1
C000202,3456850,41482200,1868601,22423212,200188676,53733458,45917083,280139,882,0,0
C000203,3411059,40932708,2004927,24059124,214153391,11027881,11027881,246551,791,0,0
C000204,5424221,65090652,3541140,42493680,148556161,29170742,17719256,463219,696,0,0
C000205,5454405,65452860,2390432,28685184,104638776,79467274,64912655,635221,896,0,0
C000206,6731983,80783796,1682996,20195952,106331368,40192432,18111845,288971,828,0,0
C000207,7563082,90756984,2827308,33927696,529478340,49471130,23908394,785702,755,0,0
C000208,6177003,74124036,3090030,37080360,102730041,65515623,46433237,734930,722,0,0
C000209,4611162,55333944,4290981,51491772,107781818,33869755,19488611,93760,798,0,0
C000210,4991689,59900268,2377904,28534848,106092319,23390808,21229381,99834,943,0,0
C000211,2910804,34929648,1477073,17724876,165359700,38457347,33039985,166984,788,0,0
C000212,4801194,57614328,3565644,42787728,299672340,149401552,132755110,1257302,695,0,1
C000213,3637530,43650360,2161359,25936308,67072014,54323477,53585931,454107,760,0,0
C000214,3198033,38376396,1977107,23725284,126463570,36400117,36400117,194245,867,0,0
C000215,3442302,41307624,1564409,18772908,100695606,22487293,13076152,68846,892,0,0
C000216,2781441,33377292,1718650,20623800,67414987,11022000,9781991,229415,815,0,0
C000217,3727043,44724516,1512710,18152520,109904542,21549013,21549013,219478,786,0,0
C000218,5038503,60462036,2228073,26736876,381253858,5378674,5378674,100770,739,0,0
C000219,5833030,69996360,2076647,24919764,321467666,44676140,44676140,888984,813,0,0
C000220,3470790,41649480,1920659,23047908,190357319,20560462,20560462,509816,767,1,0
C000221,2888528,34662336,1269443,15233316,131149450,19249010,3525080,277068,796,0,0
C000222,6399293,76791516,3924160,47089920,860964116,106137486,84390408,606584,714,0,0
C000223,4869269,58431228,2883364,34600368,244732179,59048581,42232007,271728,753,1,0
C000224,3932817,47193804,1923738,23084856,100093653,35079454,31522480,232233,825,0,0
C000225,4585909,55030908,3410285,40923420,58571301,60245022,40913720,320692,762,1,0
C000226,2455345,29464140,646377,7756524,34503210,8382339,6606264,170336,805,0,0
C000227,3429247,41150964,1707257,20487084,177187984,37496940,26641110,196690,858,0,0
C000228,4994927,59939124,3442133,41305596,111461700,39678494,20042727,200976,784,0,0
C000229,3454596,41455152,991314,11895768,57123687,109286340,101088712,590794,845,0,0
C000230,6162765,73953180,3325097,39901164,127292821,46937699,46937699,710927,898,0,0
C000231,5096464,61157568,1795355,21544260,158216273,43051902,43051902,369149,805,0,0
C000232,6592126,79105512,3694059,44328708,800625125,87825371,38649661,393809,735,0,0
C000233,2908729,34904748,1682041,20184492,356846901,9658607,9658607,186140,703,0,0
C000234,3247943,38975316,1230572,14766864,87400657,49820144,41428600,260008,842,0,0
C000235,12000000,144000000,7863483,94361796,217668564,135489227,95044557,1187566,788,0,0
C000236,2713670,32564040,1939903,23278836,45382318,20963532,4544830,108793,843,1,0
C000237,5273084,63277008,3590199,43082388,594233462,40361252,36513540,504421,848,0,0
C000238,2408736,28904832,1003478,12041736,79249786,12617455,10290135,93214,843,0,0
C000239,4993876,59926512,3122418,37469016,140977421,58016266,44544869,550142,723,0,0
C000240,3218535,38622420,2012674,24152088,428197866,81249955,66426215,511022,758,0,0
C000241,1800000,21600000,1313489,15761868,129706645,26641537,14964328,212150,811,0,0
C000242,3853968,46247616,2342548,28110576,218505095,83763284,83763284,799129,708,0,0
C000243,1911011,22932132,1142371,13708452,80331359,35713873,33713646,306656,758,0,0
C000244,4441429,53297148,2335362,28024344,319879825,62817201,28808654,627853,764,0,1
C000245,2419639,29035668,1339625,16075500,163862583,9867997,4318056,50000,803,0,0
C000246,3135361,37624332,1641504,19698048,70737194,37433466,14565182,216380,838,0,0
C000247,6135687,73628244,4055478,48665736,470235229,127301669,108846469,655092,772,0,0
C000248,4229578,50754936,1852235,22226820,296411160,25819236,11659540,117104,813,0,0
C000249,4249866,50998392,1870603,22447236,267020074,90450979,70992039,676915,741,0,0
C000250,3352161,40225932,1549942,18599304,53119435,26372008,16750312,432369,838,0,0
C000251,5183154,62197848,3431419,41177028,433157488,54714208,35610769,299244,788,1,0
C000252,3090101,37081212,2222030,26664360,129040327,33860053,19383747,370994,801,0,0
C000253,5972701,71672412,5029685,60356220,99492520,175287285,149613623,1346524,815,0,0
C000254,1800000,21600000,765816,9189792,62028688,25778507,24528148,223088,856,0,0
C000255,6108797,73305564,3163292,37959504,241721022,95491374,60531828,122176,803,0,0
C000256,5033843,60406116,3563763,42765156,50697095,46036635,35954056,516376,663,0,0
C000257,12000000,144000000,9151845,109822140,486136150,86072785,86072785,736449,733,0,0
C000258,3456734,41480808,1839645,22075740,52021159,56860541,33134545,345464,809,0,0
C000259,2690774,32289288,1945103,23341236,147948536,65058853,56437463,403627,718,0,0
C000260,4476291,53715492,2126278,25515336,95793480,55830878,50761098,797263,795,0,0
C000261,7366812,88401744,2551768,30621216,295983553,114663688,100216447,729025,736,0,0
C000262,2942965,35315580,1581582,18978984,160688622,89448836,89448836,612245,795,0,0
C000263,6861351,82336212,3885074,46620888,218969111,72562115,56983914,553555,758,0,0
C000264,6734657,80815884,4362995,52355940,140902207,102967708,79582656,823105,870,0,0
C000265,6826140,81913680,3078033,36936396,305170563,71667623,62567416,670119,788,0,0
C000266,5271221,63254652,1933321,23199852,364956601,63651194,63651194,810896,796,0,0
C000267,3426530,41118360,2137683,25652196,105404202,39477558,39477558,456344,802,0,0
C000268,11028606,132343272,5497578,65970936,411744458,121208976,42477149,763201,734,1,0
C000269,4303759,51645108,1895240,22742880,260280560,44238513,39040846,241942,851,0,0
C000270,6041331,72495972,3647290,43767480,238401141,89555861,85203563,1123116,706,0,0
C000271,6469311,77631732,2746845,32962140,548803171,132766374,127202061,962957,828,0,0
C000272,4770427,57245124,2477463,29729556,283786633,54587751,39946175,648399,808,0,0
C000273,4874213,58490556,3639350,43672200,297580197,98274874,61031742,791543,810,0,0
C000274,4012052,48144624,2318172,27818064,293613336,51560506,40397838,309628,881,0,0
C000275,4127547,49530564,2260456,27125472,125219335,72785831,63623873,511551,731,1,1
C000276,3471448,41657376,2333002,27996024,136639408,40342359,40342359,515312,864,0,0
C000277,5568685,66824220,3593443,43121316,150978942,67486554,52632732,499005,716,0,0
C000278,3413465,40961580,2093054,25116648,55244916,54890885,32531590,115292,829,0,0
C000279,7816717,93800604,4178060,50136720,258840398,53634270,51932533,683655,909,0,0
C000280,7965679,95588148,5326824,63921888,441256895,211663784,197734118,1182156,764,0,0
C000281,4410161,52921932,2473840,29686080,85149911,32246225,32246225,479400,885,0,0
C000282,2259525,27114300,1773332,21279984,110502091,20403691,12290793,166495,742,0,0
C000283,2786804,33441648,1698068,20376816,181984394,29012654,18615029,329121,752,0,0
C000284,2795348,33544176,1594769,19137228,203272692,67670656,56027861,203370,800,1,0
C000285,3781139,45373668,1962271,23547252,110459078,26160230,23583982,245697,786,0,0
C000286,6555760,78669120,1682538,20190456,87697682,81508735,67609881,693751,813,0,0
C000287,3802359,45628308,1903921,22847052,72184153,43022341,29510173,371461,768,0,0
C000288,7734897,92818764,4735793,56829516,1062114764,54866702,54866702,834442,789,0,0
C000289,3989467,47873604,2042270,24507240,103500653,58919728,48948888,444665,792,1,0
C000290,1800000,21600000,1365411,16384932,86559715,3382468,3382468,168366,801,0,0
C000291,2968917,35627004,1598180,19178160,262557605,22426782,17898156,59378,854,0,0
C000292,5010432,60125184,2423676,29084112,837206608,188743789,188743789,1350141,697,0,0
C000293,5370828,64449936,2671844,32062128,247887400,49555665,34579457,331574,844,0,0
C000294,5987740,71852880,3379325,40551900,141882091,51254774,12655626,119755,769,0,0
C000295,1952074,23424888,1336997,16043964,43607532,14053047,14053047,201475,732,0,0
C000296,4526425,54317100,2969563,35634756,153637844,53548088,38375986,235253,827,0,0
C000297,3015697,36188364,1715993,20591916,160283385,43351645,35439244,236419,740,0,0
C000298,3196116,38353392,1617608,19411296,191830446,60130879,52519123,386932,731,0,0
C000299,4078624,48943488,2670469,32045628,117813724,43094891,33398994,157664,789,0,0
C000300,4143151,49717812,2213115,26557380,128023541,66672513,43230982,351651,784,0,0
C000301,5233057,62796684,3480239,41762868,581945482,134891732,128277543,974461,755,1,0
C000302,5348461,64181532,3758186,45098232,383054219,85092048,62489162,808216,780,0,0
C000303,5022906,60274872,3662223,43946676,337536683,54297657,25313931,252519,757,0,1
C000304,6002399,72028788,3639626,43675512,57132742,85839237,68722654,830291,803,1,0
C000305,4107680,49292160,1881317,22575804,664859626,26329089,17713892,235408,770,0,1
C000306,4689863,56278356,2908959,34907508,191523542,98852145,63259751,559060,672,0,0
C000307,3768413,45220956,1918725,23024700,77731438,56196134,55991921,541602,820,0,0
C000308,2789071,33468852,1366544,16398528,225544450,31791313,18877954,150936,755,0,0
C000309,2303935,27647220,1075149,12901788,91920511,44722697,38792367,379972,892,0,0
C000310,6644898,79738776,4435050,53220600,934690664,59906584,25430940,753732,676,0,0
C000311,6428296,77139552,3532849,42394188,389227712,19384390,19384390,453850,793,0,0
C000312,2993916,35926992,2109092,25309104,101887535,35999761,23351625,237336,784,0,0
C000313,4556502,54678024,3536883,42442596,149707402,71646176,66534089,535979,738,0,0
C000314,3322973,39875676,2035844,24430128,67808621,28100408,19215004,419493,743,1,0
C000315,4047191,48566292,2440026,29280312,396813521,90711640,74279695,668898,787,0,0
C000316,3869772,46437264,2552274,30627288,92455715,29154878,29154878,314106,836,0,0
C000317,7650361,91804332,4411100,52933200,334616921,50845824,29834853,218524,903,0,0
C000318,3384947,40619364,2167202,26006424,63141119,50718336,50718336,431056,749,0,0
C000319,5740140,68881680,2703784,32445408,76588878,36230537,36230537,607744,758,0,0
C000320,3710564,44526768,2102073,25224876,210476087,106247459,91761210,601025,714,1,0
C000321,4205629,50467548,2167675,26012100,200391766,25974590,23380696,363084,758,0,0
C000322,7510391,90124692,6455954,77471448,426793291,189588740,160899162,1340480,726,0,0
C000323,3966596,47599152,2065708,24788496,152033129,40604973,35974959,480101,847,0,0
C000324,3493850,41926200,2631294,31575528,124056004,85582637,55007280,575454,648,3,1
C000325,5467840,65614080,2376091,28513092,340198305,96126979,73796580,755277,774,0,0
C000326,3292879,39514548,2070873,24850476,63363006,17414695,14892880,128689,723,0,0
C000327,2829456,33953472,2154346,25852152,179736048,26108598,21151033,128147,684,0,0
C000328,5714445,68573340,4765082,57180984,244354296,32690787,14561680,606335,712,0,0
C000329,2789201,33470412,1701582,20418984,66555378,77484331,71548761,516768,732,0,0
C000330,4837555,58050660,2937690,35252280,519687723,80281479,51056162,804169,721,0,0
C000331,5402496,64829952,2850824,34209888,254937945,57867712,57867712,486053,926,0,0
C000332,2460728,29528736,1992016,23904192,103112109,61496295,56235937,422796,686,1,0
C000333,3232946,38795352,2340893,28090716,543134928,17052825,11504472,64659,806,0,0
C000334,7536229,90434748,4482771,53793252,437754429,157614342,123407976,1213244,734,0,0
C000335,2215178,26582136,1394887,16738644,118056414,35790756,33396374,266641,777,0,0
C000336,4267184,51206208,1657423,19889076,103852178,44289384,39671073,355708,791,0,0
C000337,4765922,57191064,2937800,35253600,170887704,76728552,70052500,501169,775,0,0
